Using executor CodeLineTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/jsoup_9_b/',
	m_sourceFolderPath='src/main/java/',
	m_unitTestFolderPath='src/test/java/',
	m_unitTestMethod='org.jsoup.nodes.EntitiesTest#unescape',
	m_expectedResult='org.junit.ComparisonFailure',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=true,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
############## RUNNING TEST NR. 0 ##############
Formatting code in source folder
:::: FAILED :::: size: 8071 / 8071 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: size: 6788 / 8071 :::: Compiler calls: 12364, compilation errors: 12271, runtime errors: 35, failed runs: 45, ok runs: 0
:::: FAILED :::: size: 6780 / 8071 :::: Compiler calls: 12854, compilation errors: 12757, runtime errors: 36, failed runs: 46, ok runs: 0
:::: FAILED :::: size: 6772 / 8071 :::: Compiler calls: 13349, compilation errors: 13249, runtime errors: 38, failed runs: 47, ok runs: 0
:::: FAILED :::: size: 6764 / 8071 :::: Compiler calls: 13832, compilation errors: 13732, runtime errors: 39, failed runs: 48, ok runs: 0
:::: FAILED :::: size: 6756 / 8071 :::: Compiler calls: 14387, compilation errors: 14285, runtime errors: 39, failed runs: 49, ok runs: 0
:::: FAILED :::: size: 6748 / 8071 :::: Compiler calls: 14931, compilation errors: 14825, runtime errors: 41, failed runs: 50, ok runs: 0
:::: FAILED :::: size: 6740 / 8071 :::: Compiler calls: 15497, compilation errors: 15389, runtime errors: 42, failed runs: 51, ok runs: 0
:::: FAILED :::: size: 6732 / 8071 :::: Compiler calls: 16082, compilation errors: 15972, runtime errors: 43, failed runs: 52, ok runs: 0
:::: FAILED :::: size: 6724 / 8071 :::: Compiler calls: 16690, compilation errors: 16579, runtime errors: 44, failed runs: 53, ok runs: 0
:::: FAILED :::: size: 6716 / 8071 :::: Compiler calls: 17305, compilation errors: 17191, runtime errors: 46, failed runs: 54, ok runs: 0
:::: FAILED :::: size: 6708 / 8071 :::: Compiler calls: 17920, compilation errors: 17802, runtime errors: 49, failed runs: 55, ok runs: 0
:::: FAILED :::: size: 6700 / 8071 :::: Compiler calls: 18553, compilation errors: 18431, runtime errors: 52, failed runs: 56, ok runs: 0
:::: FAILED :::: size: 6692 / 8071 :::: Compiler calls: 19197, compilation errors: 19070, runtime errors: 56, failed runs: 57, ok runs: 0
:::: FAILED :::: size: 6684 / 8071 :::: Compiler calls: 19831, compilation errors: 19699, runtime errors: 59, failed runs: 58, ok runs: 0
:::: FAILED :::: size: 6676 / 8071 :::: Compiler calls: 20470, compilation errors: 20335, runtime errors: 62, failed runs: 59, ok runs: 0
:::: FAILED :::: size: 6668 / 8071 :::: Compiler calls: 21112, compilation errors: 20974, runtime errors: 64, failed runs: 60, ok runs: 0
:::: FAILED :::: size: 6660 / 8071 :::: Compiler calls: 21337, compilation errors: 21196, runtime errors: 65, failed runs: 61, ok runs: 0
:::: FAILED :::: size: 6652 / 8071 :::: Compiler calls: 21573, compilation errors: 21432, runtime errors: 65, failed runs: 62, ok runs: 0
:::: FAILED :::: size: 6644 / 8071 :::: Compiler calls: 21812, compilation errors: 21669, runtime errors: 65, failed runs: 63, ok runs: 0
:::: FAILED :::: size: 6636 / 8071 :::: Compiler calls: 22465, compilation errors: 22321, runtime errors: 65, failed runs: 64, ok runs: 0
:::: FAILED :::: size: 6628 / 8071 :::: Compiler calls: 23108, compilation errors: 22962, runtime errors: 66, failed runs: 65, ok runs: 0
:::: FAILED :::: size: 6620 / 8071 :::: Compiler calls: 23327, compilation errors: 23181, runtime errors: 66, failed runs: 66, ok runs: 0
:::: FAILED :::: size: 6612 / 8071 :::: Compiler calls: 24045, compilation errors: 23898, runtime errors: 66, failed runs: 67, ok runs: 0
:::: FAILED :::: size: 6605 / 8071 :::: Compiler calls: 24733, compilation errors: 24582, runtime errors: 69, failed runs: 68, ok runs: 0
:::: FAILED :::: size: 6598 / 8071 :::: Compiler calls: 25441, compilation errors: 25288, runtime errors: 69, failed runs: 69, ok runs: 0
:::: FAILED :::: size: 6591 / 8071 :::: Compiler calls: 26182, compilation errors: 26027, runtime errors: 71, failed runs: 70, ok runs: 0
:::: FAILED :::: size: 6584 / 8071 :::: Compiler calls: 26925, compilation errors: 26764, runtime errors: 75, failed runs: 71, ok runs: 0
:::: FAILED :::: size: 6576 / 8071 :::: Compiler calls: 27616, compilation errors: 27451, runtime errors: 78, failed runs: 72, ok runs: 0
:::: FAILED :::: size: 6568 / 8071 :::: Compiler calls: 28323, compilation errors: 28157, runtime errors: 79, failed runs: 73, ok runs: 0
:::: FAILED :::: size: 6560 / 8071 :::: Compiler calls: 29036, compilation errors: 28868, runtime errors: 80, failed runs: 74, ok runs: 0
:::: FAILED :::: size: 6553 / 8071 :::: Compiler calls: 29792, compilation errors: 29622, runtime errors: 80, failed runs: 75, ok runs: 0
:::: FAILED :::: size: 6553 / 8071 :::: Compiler calls: 29793, compilation errors: 29622, runtime errors: 80, failed runs: 76, ok runs: 0
:::: FAILED :::: size: 6545 / 8071 :::: Compiler calls: 30515, compilation errors: 30340, runtime errors: 84, failed runs: 77, ok runs: 0
:::: FAILED :::: size: 6538 / 8071 :::: Compiler calls: 31259, compilation errors: 31078, runtime errors: 88, failed runs: 78, ok runs: 0
:::: FAILED :::: size: 6530 / 8071 :::: Compiler calls: 31999, compilation errors: 31813, runtime errors: 92, failed runs: 79, ok runs: 0
:::: FAILED :::: size: 6523 / 8071 :::: Compiler calls: 32728, compilation errors: 32538, runtime errors: 96, failed runs: 80, ok runs: 0
:::: FAILED :::: size: 6516 / 8071 :::: Compiler calls: 33490, compilation errors: 33298, runtime errors: 97, failed runs: 81, ok runs: 0
:::: FAILED :::: size: 6509 / 8071 :::: Compiler calls: 34244, compilation errors: 34045, runtime errors: 103, failed runs: 82, ok runs: 0
:::: FAILED :::: size: 6502 / 8071 :::: Compiler calls: 34940, compilation errors: 34735, runtime errors: 107, failed runs: 83, ok runs: 0
:::: FAILED :::: size: 6494 / 8071 :::: Compiler calls: 35648, compilation errors: 35440, runtime errors: 109, failed runs: 84, ok runs: 0
:::: FAILED :::: size: 6486 / 8071 :::: Compiler calls: 36355, compilation errors: 36145, runtime errors: 110, failed runs: 85, ok runs: 0
:::: FAILED :::: size: 6478 / 8071 :::: Compiler calls: 37087, compilation errors: 36876, runtime errors: 110, failed runs: 86, ok runs: 0
:::: FAILED :::: size: 6471 / 8071 :::: Compiler calls: 37833, compilation errors: 37620, runtime errors: 111, failed runs: 87, ok runs: 0
:::: FAILED :::: size: 6463 / 8071 :::: Compiler calls: 38506, compilation errors: 38291, runtime errors: 112, failed runs: 88, ok runs: 0
:::: FAILED :::: size: 6455 / 8071 :::: Compiler calls: 39276, compilation errors: 39060, runtime errors: 112, failed runs: 89, ok runs: 0
:::: FAILED :::: size: 6448 / 8071 :::: Compiler calls: 40034, compilation errors: 39814, runtime errors: 116, failed runs: 90, ok runs: 0
:::: FAILED :::: size: 6440 / 8071 :::: Compiler calls: 40804, compilation errors: 40580, runtime errors: 118, failed runs: 91, ok runs: 0
:::: FAILED :::: size: 6433 / 8071 :::: Compiler calls: 41589, compilation errors: 41362, runtime errors: 120, failed runs: 92, ok runs: 0
:::: FAILED :::: size: 6432 / 8071 :::: Compiler calls: 41589, compilation errors: 41362, runtime errors: 120, failed runs: 93, ok runs: 0
:::: FAILED :::: size: 6425 / 8071 :::: Compiler calls: 42372, compilation errors: 42139, runtime errors: 124, failed runs: 94, ok runs: 0
:::: FAILED :::: size: 6417 / 8071 :::: Compiler calls: 43112, compilation errors: 42875, runtime errors: 127, failed runs: 95, ok runs: 0
:::: FAILED :::: size: 6409 / 8071 :::: Compiler calls: 43897, compilation errors: 43659, runtime errors: 127, failed runs: 96, ok runs: 0
:::: FAILED :::: size: 6402 / 8071 :::: Compiler calls: 44680, compilation errors: 44437, runtime errors: 132, failed runs: 97, ok runs: 0
:::: FAILED :::: size: 6394 / 8071 :::: Compiler calls: 45477, compilation errors: 45227, runtime errors: 137, failed runs: 98, ok runs: 0
:::: FAILED :::: size: 6387 / 8071 :::: Compiler calls: 46273, compilation errors: 46016, runtime errors: 143, failed runs: 99, ok runs: 0
:::: FAILED :::: size: 6379 / 8071 :::: Compiler calls: 47081, compilation errors: 46818, runtime errors: 148, failed runs: 100, ok runs: 0
:::: FAILED :::: size: 6372 / 8071 :::: Compiler calls: 47874, compilation errors: 47606, runtime errors: 152, failed runs: 101, ok runs: 0
:::: FAILED :::: size: 6365 / 8071 :::: Compiler calls: 48663, compilation errors: 48393, runtime errors: 154, failed runs: 102, ok runs: 0
:::: FAILED :::: size: 6358 / 8071 :::: Compiler calls: 49458, compilation errors: 49184, runtime errors: 156, failed runs: 103, ok runs: 0
:::: FAILED :::: size: 6351 / 8071 :::: Compiler calls: 50216, compilation errors: 49940, runtime errors: 158, failed runs: 104, ok runs: 0
:::: FAILED :::: size: 6344 / 8071 :::: Compiler calls: 50989, compilation errors: 50709, runtime errors: 160, failed runs: 105, ok runs: 0
:::: FAILED :::: size: 6337 / 8071 :::: Compiler calls: 51742, compilation errors: 51460, runtime errors: 161, failed runs: 106, ok runs: 0
:::: FAILED :::: size: 6329 / 8071 :::: Compiler calls: 52415, compilation errors: 52132, runtime errors: 161, failed runs: 107, ok runs: 0
:::: FAILED :::: size: 6321 / 8071 :::: Compiler calls: 53217, compilation errors: 52939, runtime errors: 161, failed runs: 108, ok runs: 0
:::: FAILED :::: size: 6314 / 8071 :::: Compiler calls: 53967, compilation errors: 53678, runtime errors: 165, failed runs: 109, ok runs: 0
:::: FAILED :::: size: 6307 / 8071 :::: Compiler calls: 54762, compilation errors: 54473, runtime errors: 165, failed runs: 110, ok runs: 0
:::: FAILED :::: size: 6299 / 8071 :::: Compiler calls: 55562, compilation errors: 55282, runtime errors: 167, failed runs: 111, ok runs: 0
:::: FAILED :::: size: 6295 / 8071 :::: Compiler calls: 56412, compilation errors: 56116, runtime errors: 169, failed runs: 112, ok runs: 0
:::: FAILED :::: size: 6291 / 8071 :::: Compiler calls: 56458, compilation errors: 56159, runtime errors: 171, failed runs: 113, ok runs: 0
:::: FAILED :::: size: 6287 / 8071 :::: Compiler calls: 56526, compilation errors: 56225, runtime errors: 172, failed runs: 114, ok runs: 0
:::: FAILED :::: size: 6283 / 8071 :::: Compiler calls: 56624, compilation errors: 56322, runtime errors: 172, failed runs: 115, ok runs: 0
:::: FAILED :::: size: 6279 / 8071 :::: Compiler calls: 56728, compilation errors: 56424, runtime errors: 173, failed runs: 116, ok runs: 0
:::: FAILED :::: size: 6275 / 8071 :::: Compiler calls: 56903, compilation errors: 56598, runtime errors: 173, failed runs: 117, ok runs: 0
:::: FAILED :::: size: 6271 / 8071 :::: Compiler calls: 57082, compilation errors: 56775, runtime errors: 175, failed runs: 118, ok runs: 0
:::: FAILED :::: size: 6267 / 8071 :::: Compiler calls: 57268, compilation errors: 56957, runtime errors: 177, failed runs: 119, ok runs: 0
:::: FAILED :::: size: 6263 / 8071 :::: Compiler calls: 57473, compilation errors: 57161, runtime errors: 178, failed runs: 120, ok runs: 0
:::: FAILED :::: size: 6259 / 8071 :::: Compiler calls: 57694, compilation errors: 57379, runtime errors: 179, failed runs: 121, ok runs: 0
:::: FAILED :::: size: 6255 / 8071 :::: Compiler calls: 57930, compilation errors: 57612, runtime errors: 181, failed runs: 122, ok runs: 0
:::: FAILED :::: size: 6251 / 8071 :::: Compiler calls: 58161, compilation errors: 57839, runtime errors: 184, failed runs: 123, ok runs: 0
:::: FAILED :::: size: 6247 / 8071 :::: Compiler calls: 58404, compilation errors: 58080, runtime errors: 185, failed runs: 124, ok runs: 0
:::: FAILED :::: size: 6243 / 8071 :::: Compiler calls: 58655, compilation errors: 58330, runtime errors: 187, failed runs: 125, ok runs: 0
:::: FAILED :::: size: 6239 / 8071 :::: Compiler calls: 58921, compilation errors: 58590, runtime errors: 190, failed runs: 126, ok runs: 0
:::: FAILED :::: size: 6235 / 8071 :::: Compiler calls: 59192, compilation errors: 58858, runtime errors: 192, failed runs: 127, ok runs: 0
:::: FAILED :::: size: 6231 / 8071 :::: Compiler calls: 59458, compilation errors: 59120, runtime errors: 196, failed runs: 128, ok runs: 0
:::: FAILED :::: size: 6227 / 8071 :::: Compiler calls: 59734, compilation errors: 59393, runtime errors: 198, failed runs: 129, ok runs: 0
:::: FAILED :::: size: 6227 / 8071 :::: Compiler calls: 59734, compilation errors: 59393, runtime errors: 198, failed runs: 130, ok runs: 0
:::: FAILED :::: size: 6223 / 8071 :::: Compiler calls: 60011, compilation errors: 59666, runtime errors: 199, failed runs: 131, ok runs: 0
:::: FAILED :::: size: 6219 / 8071 :::: Compiler calls: 60307, compilation errors: 59960, runtime errors: 200, failed runs: 132, ok runs: 0
:::: FAILED :::: size: 6215 / 8071 :::: Compiler calls: 60604, compilation errors: 60254, runtime errors: 202, failed runs: 133, ok runs: 0
:::: FAILED :::: size: 6211 / 8071 :::: Compiler calls: 60903, compilation errors: 60550, runtime errors: 205, failed runs: 134, ok runs: 0
:::: FAILED :::: size: 6207 / 8071 :::: Compiler calls: 61206, compilation errors: 60851, runtime errors: 207, failed runs: 135, ok runs: 0
:::: FAILED :::: size: 6203 / 8071 :::: Compiler calls: 61533, compilation errors: 61176, runtime errors: 208, failed runs: 136, ok runs: 0
:::: FAILED :::: size: 6199 / 8071 :::: Compiler calls: 61865, compilation errors: 61503, runtime errors: 210, failed runs: 137, ok runs: 0
:::: FAILED :::: size: 6195 / 8071 :::: Compiler calls: 62197, compilation errors: 61833, runtime errors: 211, failed runs: 138, ok runs: 0
:::: FAILED :::: size: 6191 / 8071 :::: Compiler calls: 62545, compilation errors: 62178, runtime errors: 213, failed runs: 139, ok runs: 0
:::: FAILED :::: size: 6187 / 8071 :::: Compiler calls: 62887, compilation errors: 62515, runtime errors: 217, failed runs: 140, ok runs: 0
:::: FAILED :::: size: 6183 / 8071 :::: Compiler calls: 63234, compilation errors: 62858, runtime errors: 221, failed runs: 141, ok runs: 0
:::: FAILED :::: size: 6179 / 8071 :::: Compiler calls: 63569, compilation errors: 63187, runtime errors: 226, failed runs: 142, ok runs: 0
:::: FAILED :::: size: 6175 / 8071 :::: Compiler calls: 63927, compilation errors: 63543, runtime errors: 226, failed runs: 143, ok runs: 0
:::: FAILED :::: size: 6171 / 8071 :::: Compiler calls: 64290, compilation errors: 63901, runtime errors: 230, failed runs: 144, ok runs: 0
:::: FAILED :::: size: 6167 / 8071 :::: Compiler calls: 64657, compilation errors: 64262, runtime errors: 235, failed runs: 145, ok runs: 0
:::: FAILED :::: size: 6163 / 8071 :::: Compiler calls: 65013, compilation errors: 64612, runtime errors: 240, failed runs: 146, ok runs: 0
:::: FAILED :::: size: 6159 / 8071 :::: Compiler calls: 65392, compilation errors: 64988, runtime errors: 242, failed runs: 147, ok runs: 0
:::: FAILED :::: size: 6155 / 8071 :::: Compiler calls: 65755, compilation errors: 65347, runtime errors: 245, failed runs: 148, ok runs: 0
:::: FAILED :::: size: 6151 / 8071 :::: Compiler calls: 66125, compilation errors: 65715, runtime errors: 246, failed runs: 149, ok runs: 0
:::: FAILED :::: size: 6147 / 8071 :::: Compiler calls: 66510, compilation errors: 66097, runtime errors: 248, failed runs: 150, ok runs: 0
:::: FAILED :::: size: 6143 / 8071 :::: Compiler calls: 66895, compilation errors: 66479, runtime errors: 250, failed runs: 151, ok runs: 0
:::: FAILED :::: size: 6139 / 8071 :::: Compiler calls: 67310, compilation errors: 66892, runtime errors: 251, failed runs: 152, ok runs: 0
:::: FAILED :::: size: 6135 / 8071 :::: Compiler calls: 67713, compilation errors: 67292, runtime errors: 254, failed runs: 153, ok runs: 0
:::: FAILED :::: size: 6131 / 8071 :::: Compiler calls: 68144, compilation errors: 67720, runtime errors: 255, failed runs: 154, ok runs: 0
:::: FAILED :::: size: 6127 / 8071 :::: Compiler calls: 68561, compilation errors: 68136, runtime errors: 256, failed runs: 155, ok runs: 0
:::: FAILED :::: size: 6123 / 8071 :::: Compiler calls: 69001, compilation errors: 68574, runtime errors: 256, failed runs: 156, ok runs: 0
:::: FAILED :::: size: 6119 / 8071 :::: Compiler calls: 69447, compilation errors: 69017, runtime errors: 258, failed runs: 157, ok runs: 0
:::: FAILED :::: size: 6115 / 8071 :::: Compiler calls: 69898, compilation errors: 69464, runtime errors: 261, failed runs: 158, ok runs: 0
:::: FAILED :::: size: 6111 / 8071 :::: Compiler calls: 70356, compilation errors: 69918, runtime errors: 264, failed runs: 159, ok runs: 0
:::: FAILED :::: size: 6107 / 8071 :::: Compiler calls: 70818, compilation errors: 70376, runtime errors: 267, failed runs: 160, ok runs: 0
:::: FAILED :::: size: 6103 / 8071 :::: Compiler calls: 71278, compilation errors: 70833, runtime errors: 269, failed runs: 161, ok runs: 0
:::: FAILED :::: size: 6099 / 8071 :::: Compiler calls: 71738, compilation errors: 71291, runtime errors: 271, failed runs: 162, ok runs: 0
:::: FAILED :::: size: 6095 / 8071 :::: Compiler calls: 72213, compilation errors: 71763, runtime errors: 272, failed runs: 163, ok runs: 0
:::: FAILED :::: size: 6091 / 8071 :::: Compiler calls: 72708, compilation errors: 72258, runtime errors: 272, failed runs: 164, ok runs: 0
:::: FAILED :::: size: 6087 / 8071 :::: Compiler calls: 73212, compilation errors: 72759, runtime errors: 273, failed runs: 165, ok runs: 0
:::: FAILED :::: size: 6083 / 8071 :::: Compiler calls: 73728, compilation errors: 73272, runtime errors: 276, failed runs: 166, ok runs: 0
:::: FAILED :::: size: 6079 / 8071 :::: Compiler calls: 74237, compilation errors: 73776, runtime errors: 279, failed runs: 167, ok runs: 0
:::: FAILED :::: size: 6075 / 8071 :::: Compiler calls: 74749, compilation errors: 74286, runtime errors: 280, failed runs: 168, ok runs: 0
:::: FAILED :::: size: 6071 / 8071 :::: Compiler calls: 75278, compilation errors: 74815, runtime errors: 281, failed runs: 169, ok runs: 0
:::: FAILED :::: size: 6067 / 8071 :::: Compiler calls: 75835, compilation errors: 75366, runtime errors: 284, failed runs: 170, ok runs: 0
:::: FAILED :::: size: 6063 / 8071 :::: Compiler calls: 76368, compilation errors: 75895, runtime errors: 287, failed runs: 171, ok runs: 0
:::: FAILED :::: size: 6059 / 8071 :::: Compiler calls: 76926, compilation errors: 76451, runtime errors: 288, failed runs: 172, ok runs: 0
:::: FAILED :::: size: 6055 / 8071 :::: Compiler calls: 77508, compilation errors: 77030, runtime errors: 290, failed runs: 173, ok runs: 0
:::: FAILED :::: size: 6051 / 8071 :::: Compiler calls: 78086, compilation errors: 77605, runtime errors: 292, failed runs: 174, ok runs: 0
:::: FAILED :::: size: 6047 / 8071 :::: Compiler calls: 78672, compilation errors: 78189, runtime errors: 293, failed runs: 175, ok runs: 0
:::: FAILED :::: size: 6043 / 8071 :::: Compiler calls: 79287, compilation errors: 78803, runtime errors: 293, failed runs: 176, ok runs: 0
:::: FAILED :::: size: 6039 / 8071 :::: Compiler calls: 79886, compilation errors: 79397, runtime errors: 297, failed runs: 177, ok runs: 0
:::: FAILED :::: size: 6035 / 8071 :::: Compiler calls: 80513, compilation errors: 80021, runtime errors: 299, failed runs: 178, ok runs: 0
:::: FAILED :::: size: 6031 / 8071 :::: Compiler calls: 81132, compilation errors: 80638, runtime errors: 301, failed runs: 179, ok runs: 0
:::: FAILED :::: size: 6027 / 8071 :::: Compiler calls: 81753, compilation errors: 81255, runtime errors: 303, failed runs: 180, ok runs: 0
:::: FAILED :::: size: 6023 / 8071 :::: Compiler calls: 82389, compilation errors: 81889, runtime errors: 304, failed runs: 181, ok runs: 0
:::: FAILED :::: size: 6019 / 8071 :::: Compiler calls: 83030, compilation errors: 82528, runtime errors: 305, failed runs: 182, ok runs: 0
:::: FAILED :::: size: 6015 / 8071 :::: Compiler calls: 83675, compilation errors: 83169, runtime errors: 308, failed runs: 183, ok runs: 0
:::: FAILED :::: size: 6011 / 8071 :::: Compiler calls: 84315, compilation errors: 83807, runtime errors: 310, failed runs: 184, ok runs: 0
:::: FAILED :::: size: 6007 / 8071 :::: Compiler calls: 84990, compilation errors: 84478, runtime errors: 312, failed runs: 185, ok runs: 0
:::: FAILED :::: size: 6003 / 8071 :::: Compiler calls: 85662, compilation errors: 85147, runtime errors: 314, failed runs: 186, ok runs: 0
:::: FAILED :::: size: 5999 / 8071 :::: Compiler calls: 86370, compilation errors: 85855, runtime errors: 314, failed runs: 187, ok runs: 0
:::: FAILED :::: size: 5995 / 8071 :::: Compiler calls: 87061, compilation errors: 86542, runtime errors: 317, failed runs: 188, ok runs: 0
:::: FAILED :::: size: 5991 / 8071 :::: Compiler calls: 87770, compilation errors: 87248, runtime errors: 318, failed runs: 189, ok runs: 0
