Using executor HDDTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/jsoup_9_b/',
	m_sourceFolderPath='src/main/java/',
	m_unitTestFolderPath='src/test/java/',
	m_unitTestMethod='org.jsoup.nodes.EntitiesTest#unescape',
	m_expectedResult='org.junit.ComparisonFailure',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=true,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
Formatting code in source folder
Level: 0 :::: fragments: 28
Level: 1 :::: fragments: 173
Level: 2 :::: fragments: 1374
Level: 3 :::: fragments: 3537
Level: 4 :::: fragments: 4756
Level: 5 :::: fragments: 7117
Level: 6 :::: fragments: 2641
Level: 7 :::: fragments: 1788
Level: 8 :::: fragments: 1143
Level: 9 :::: fragments: 758
Level: 10 :::: fragments: 455
Level: 11 :::: fragments: 283
Level: 12 :::: fragments: 168
Level: 13 :::: fragments: 122
Level: 14 :::: fragments: 38
Level: 15 :::: fragments: 21
Level: 16 :::: fragments: 18
Level: 17 :::: fragments: 15
Level: 18 :::: fragments: 13
Level: 19 :::: fragments: 8
Level: 20 :::: fragments: 11
Level: 21 :::: fragments: 45
Level: 22 :::: fragments: 1
Total :::: fragments: 24513 out of 24513 originally
############## RUNNING TEST NR. 0 ##############
############## EXECUTING LVL 0-0 / 22 ##############
:::: FAILED :::: level: 0-0 / 22 :::: size: 28 / 28 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1265 / 1335 :::: Compiler calls: 11851, compilation errors: 11756, runtime errors: 40, failed runs: 43, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1264 / 1335 :::: Compiler calls: 11962, compilation errors: 11861, runtime errors: 43, failed runs: 44, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1263 / 1335 :::: Compiler calls: 12076, compilation errors: 11972, runtime errors: 45, failed runs: 45, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1263 / 1335 :::: Compiler calls: 12076, compilation errors: 11972, runtime errors: 45, failed runs: 46, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1262 / 1335 :::: Compiler calls: 12187, compilation errors: 12084, runtime errors: 45, failed runs: 47, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1261 / 1335 :::: Compiler calls: 12324, compilation errors: 12221, runtime errors: 45, failed runs: 48, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1260 / 1335 :::: Compiler calls: 12456, compilation errors: 12347, runtime errors: 48, failed runs: 49, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1259 / 1335 :::: Compiler calls: 12593, compilation errors: 12482, runtime errors: 49, failed runs: 50, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1258 / 1335 :::: Compiler calls: 12741, compilation errors: 12627, runtime errors: 50, failed runs: 51, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1257 / 1335 :::: Compiler calls: 12898, compilation errors: 12783, runtime errors: 50, failed runs: 52, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1256 / 1335 :::: Compiler calls: 13054, compilation errors: 12935, runtime errors: 52, failed runs: 53, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1255 / 1335 :::: Compiler calls: 13219, compilation errors: 13101, runtime errors: 53, failed runs: 54, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1254 / 1335 :::: Compiler calls: 13430, compilation errors: 13307, runtime errors: 53, failed runs: 55, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1253 / 1335 :::: Compiler calls: 13629, compilation errors: 13503, runtime errors: 56, failed runs: 56, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1252 / 1335 :::: Compiler calls: 13833, compilation errors: 13706, runtime errors: 57, failed runs: 57, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1251 / 1335 :::: Compiler calls: 14039, compilation errors: 13912, runtime errors: 58, failed runs: 58, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1250 / 1335 :::: Compiler calls: 14284, compilation errors: 14155, runtime errors: 58, failed runs: 59, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1249 / 1335 :::: Compiler calls: 14555, compilation errors: 14426, runtime errors: 58, failed runs: 60, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1248 / 1335 :::: Compiler calls: 14831, compilation errors: 14696, runtime errors: 60, failed runs: 61, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1247 / 1335 :::: Compiler calls: 15106, compilation errors: 14969, runtime errors: 61, failed runs: 62, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1246 / 1335 :::: Compiler calls: 15407, compilation errors: 15270, runtime errors: 61, failed runs: 63, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1245 / 1335 :::: Compiler calls: 15708, compilation errors: 15572, runtime errors: 62, failed runs: 64, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1244 / 1335 :::: Compiler calls: 16032, compilation errors: 15890, runtime errors: 63, failed runs: 65, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1243 / 1335 :::: Compiler calls: 16351, compilation errors: 16206, runtime errors: 67, failed runs: 66, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1242 / 1335 :::: Compiler calls: 16678, compilation errors: 16533, runtime errors: 70, failed runs: 67, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1242 / 1335 :::: Compiler calls: 16678, compilation errors: 16533, runtime errors: 70, failed runs: 68, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1241 / 1335 :::: Compiler calls: 17020, compilation errors: 16868, runtime errors: 71, failed runs: 69, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1240 / 1335 :::: Compiler calls: 17362, compilation errors: 17206, runtime errors: 72, failed runs: 70, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1239 / 1335 :::: Compiler calls: 17739, compilation errors: 17584, runtime errors: 72, failed runs: 71, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1238 / 1335 :::: Compiler calls: 18153, compilation errors: 17997, runtime errors: 72, failed runs: 72, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1237 / 1335 :::: Compiler calls: 18526, compilation errors: 18368, runtime errors: 73, failed runs: 73, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1236 / 1335 :::: Compiler calls: 18900, compilation errors: 18743, runtime errors: 74, failed runs: 74, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1235 / 1335 :::: Compiler calls: 19322, compilation errors: 19161, runtime errors: 74, failed runs: 75, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1234 / 1335 :::: Compiler calls: 19703, compilation errors: 19540, runtime errors: 75, failed runs: 76, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1233 / 1335 :::: Compiler calls: 20095, compilation errors: 19930, runtime errors: 75, failed runs: 77, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1232 / 1335 :::: Compiler calls: 20501, compilation errors: 20334, runtime errors: 76, failed runs: 78, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1231 / 1335 :::: Compiler calls: 20954, compilation errors: 20789, runtime errors: 76, failed runs: 79, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1230 / 1335 :::: Compiler calls: 21359, compilation errors: 21190, runtime errors: 77, failed runs: 80, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1229 / 1335 :::: Compiler calls: 21767, compilation errors: 21600, runtime errors: 78, failed runs: 81, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1228 / 1335 :::: Compiler calls: 22188, compilation errors: 22016, runtime errors: 78, failed runs: 82, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1227 / 1335 :::: Compiler calls: 22618, compilation errors: 22443, runtime errors: 78, failed runs: 83, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1226 / 1335 :::: Compiler calls: 23051, compilation errors: 22877, runtime errors: 78, failed runs: 84, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1225 / 1335 :::: Compiler calls: 23484, compilation errors: 23308, runtime errors: 78, failed runs: 85, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1224 / 1335 :::: Compiler calls: 23939, compilation errors: 23764, runtime errors: 78, failed runs: 86, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1223 / 1335 :::: Compiler calls: 24405, compilation errors: 24227, runtime errors: 80, failed runs: 87, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1222 / 1335 :::: Compiler calls: 24870, compilation errors: 24688, runtime errors: 84, failed runs: 88, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1221 / 1335 :::: Compiler calls: 25336, compilation errors: 25151, runtime errors: 87, failed runs: 89, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1220 / 1335 :::: Compiler calls: 25811, compilation errors: 25624, runtime errors: 88, failed runs: 90, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1219 / 1335 :::: Compiler calls: 26290, compilation errors: 26101, runtime errors: 90, failed runs: 91, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1218 / 1335 :::: Compiler calls: 26783, compilation errors: 26584, runtime errors: 93, failed runs: 92, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1218 / 1335 :::: Compiler calls: 26783, compilation errors: 26584, runtime errors: 93, failed runs: 93, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1217 / 1335 :::: Compiler calls: 27254, compilation errors: 27053, runtime errors: 95, failed runs: 94, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1216 / 1335 :::: Compiler calls: 27727, compilation errors: 27521, runtime errors: 99, failed runs: 95, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1215 / 1335 :::: Compiler calls: 28201, compilation errors: 27992, runtime errors: 101, failed runs: 96, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1214 / 1335 :::: Compiler calls: 28684, compilation errors: 28472, runtime errors: 103, failed runs: 97, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1214 / 1335 :::: Compiler calls: 28684, compilation errors: 28473, runtime errors: 103, failed runs: 98, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1213 / 1335 :::: Compiler calls: 29171, compilation errors: 28956, runtime errors: 105, failed runs: 99, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1212 / 1335 :::: Compiler calls: 29649, compilation errors: 29432, runtime errors: 106, failed runs: 100, ok runs: 0
:::: FAILED :::: level: 0-2 / 22 :::: size: 1211 / 1335 :::: Compiler calls: 30124, compilation errors: 29906, runtime errors: 108, failed runs: 101, ok runs: 0
