Using executor CodeLineTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/cli_1_b/',
	m_sourceFolderPath='src/java/',
	m_unitTestFolderPath='src/test/',
	m_unitTestMethod='org.apache.commons.cli.bug.BugCLI13Test#testCLI13',
	m_expectedResult='junit.framework.AssertionFailedError',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=true,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
############## RUNNING TEST NR. 0 ##############
Formatting code in source folder
:::: FAILED :::: size: 4045 / 4045 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: size: 3570 / 4045 :::: Compiler calls: 2499, compilation errors: 2441, runtime errors: 31, failed runs: 25, ok runs: 0
:::: FAILED :::: size: 3562 / 4045 :::: Compiler calls: 2759, compilation errors: 2686, runtime errors: 32, failed runs: 26, ok runs: 0
:::: FAILED :::: size: 3554 / 4045 :::: Compiler calls: 2795, compilation errors: 2719, runtime errors: 34, failed runs: 27, ok runs: 0
:::: FAILED :::: size: 3546 / 4045 :::: Compiler calls: 2828, compilation errors: 2748, runtime errors: 37, failed runs: 28, ok runs: 0
:::: FAILED :::: size: 3538 / 4045 :::: Compiler calls: 2866, compilation errors: 2786, runtime errors: 37, failed runs: 29, ok runs: 0
:::: FAILED :::: size: 3530 / 4045 :::: Compiler calls: 2922, compilation errors: 2841, runtime errors: 38, failed runs: 30, ok runs: 0
:::: FAILED :::: size: 3522 / 4045 :::: Compiler calls: 2983, compilation errors: 2898, runtime errors: 39, failed runs: 31, ok runs: 0
:::: FAILED :::: size: 3514 / 4045 :::: Compiler calls: 3050, compilation errors: 2964, runtime errors: 40, failed runs: 32, ok runs: 0
:::: FAILED :::: size: 3506 / 4045 :::: Compiler calls: 3121, compilation errors: 3033, runtime errors: 40, failed runs: 33, ok runs: 0
:::: FAILED :::: size: 3498 / 4045 :::: Compiler calls: 3198, compilation errors: 3107, runtime errors: 42, failed runs: 34, ok runs: 0
:::: FAILED :::: size: 3490 / 4045 :::: Compiler calls: 3276, compilation errors: 3182, runtime errors: 44, failed runs: 35, ok runs: 0
:::: FAILED :::: size: 3482 / 4045 :::: Compiler calls: 3357, compilation errors: 3262, runtime errors: 44, failed runs: 36, ok runs: 0
:::: FAILED :::: size: 3474 / 4045 :::: Compiler calls: 3434, compilation errors: 3337, runtime errors: 45, failed runs: 37, ok runs: 0
:::: FAILED :::: size: 3466 / 4045 :::: Compiler calls: 3546, compilation errors: 3447, runtime errors: 46, failed runs: 38, ok runs: 0
:::: FAILED :::: size: 3466 / 4045 :::: Compiler calls: 3547, compilation errors: 3450, runtime errors: 48, failed runs: 39, ok runs: 0
:::: FAILED :::: size: 3458 / 4045 :::: Compiler calls: 3660, compilation errors: 3555, runtime errors: 50, failed runs: 40, ok runs: 0
:::: FAILED :::: size: 3450 / 4045 :::: Compiler calls: 3769, compilation errors: 3661, runtime errors: 53, failed runs: 41, ok runs: 0
:::: FAILED :::: size: 3442 / 4045 :::: Compiler calls: 3894, compilation errors: 3784, runtime errors: 54, failed runs: 42, ok runs: 0
:::: FAILED :::: size: 3434 / 4045 :::: Compiler calls: 4019, compilation errors: 3904, runtime errors: 57, failed runs: 43, ok runs: 0
:::: FAILED :::: size: 3426 / 4045 :::: Compiler calls: 4150, compilation errors: 4033, runtime errors: 58, failed runs: 44, ok runs: 0
:::: FAILED :::: size: 3418 / 4045 :::: Compiler calls: 4274, compilation errors: 4154, runtime errors: 60, failed runs: 45, ok runs: 0
:::: FAILED :::: size: 3410 / 4045 :::: Compiler calls: 4408, compilation errors: 4286, runtime errors: 61, failed runs: 46, ok runs: 0
:::: FAILED :::: size: 3402 / 4045 :::: Compiler calls: 4543, compilation errors: 4417, runtime errors: 64, failed runs: 47, ok runs: 0
:::: FAILED :::: size: 3394 / 4045 :::: Compiler calls: 4680, compilation errors: 4553, runtime errors: 64, failed runs: 48, ok runs: 0
:::: FAILED :::: size: 3386 / 4045 :::: Compiler calls: 4815, compilation errors: 4688, runtime errors: 64, failed runs: 49, ok runs: 0
:::: FAILED :::: size: 3378 / 4045 :::: Compiler calls: 4957, compilation errors: 4824, runtime errors: 68, failed runs: 50, ok runs: 0
:::: FAILED :::: size: 3370 / 4045 :::: Compiler calls: 5103, compilation errors: 4966, runtime errors: 71, failed runs: 51, ok runs: 0
:::: FAILED :::: size: 3362 / 4045 :::: Compiler calls: 5252, compilation errors: 5109, runtime errors: 76, failed runs: 52, ok runs: 0
:::: FAILED :::: size: 3354 / 4045 :::: Compiler calls: 5405, compilation errors: 5258, runtime errors: 80, failed runs: 53, ok runs: 0
:::: FAILED :::: size: 3346 / 4045 :::: Compiler calls: 5558, compilation errors: 5407, runtime errors: 83, failed runs: 54, ok runs: 0
:::: FAILED :::: size: 3338 / 4045 :::: Compiler calls: 5711, compilation errors: 5556, runtime errors: 85, failed runs: 55, ok runs: 0
:::: FAILED :::: size: 3330 / 4045 :::: Compiler calls: 5874, compilation errors: 5717, runtime errors: 87, failed runs: 56, ok runs: 0
:::: FAILED :::: size: 3322 / 4045 :::: Compiler calls: 6038, compilation errors: 5877, runtime errors: 89, failed runs: 57, ok runs: 0
:::: FAILED :::: size: 3314 / 4045 :::: Compiler calls: 6199, compilation errors: 6037, runtime errors: 89, failed runs: 58, ok runs: 0
:::: FAILED :::: size: 3306 / 4045 :::: Compiler calls: 6364, compilation errors: 6200, runtime errors: 90, failed runs: 59, ok runs: 0
:::: FAILED :::: size: 3298 / 4045 :::: Compiler calls: 6542, compilation errors: 6374, runtime errors: 93, failed runs: 60, ok runs: 0
:::: FAILED :::: size: 3290 / 4045 :::: Compiler calls: 6715, compilation errors: 6542, runtime errors: 97, failed runs: 61, ok runs: 0
:::: FAILED :::: size: 3282 / 4045 :::: Compiler calls: 6901, compilation errors: 6726, runtime errors: 99, failed runs: 62, ok runs: 0
:::: FAILED :::: size: 3274 / 4045 :::: Compiler calls: 7089, compilation errors: 6910, runtime errors: 101, failed runs: 63, ok runs: 0
:::: FAILED :::: size: 3266 / 4045 :::: Compiler calls: 7292, compilation errors: 7108, runtime errors: 105, failed runs: 64, ok runs: 0
:::: FAILED :::: size: 3258 / 4045 :::: Compiler calls: 7491, compilation errors: 7303, runtime errors: 108, failed runs: 65, ok runs: 0
:::: FAILED :::: size: 3250 / 4045 :::: Compiler calls: 7701, compilation errors: 7510, runtime errors: 110, failed runs: 66, ok runs: 0
:::: FAILED :::: size: 3242 / 4045 :::: Compiler calls: 7904, compilation errors: 7708, runtime errors: 114, failed runs: 67, ok runs: 0
:::: FAILED :::: size: 3234 / 4045 :::: Compiler calls: 8123, compilation errors: 7925, runtime errors: 116, failed runs: 68, ok runs: 0
:::: FAILED :::: size: 3234 / 4045 :::: Compiler calls: 8123, compilation errors: 7925, runtime errors: 116, failed runs: 69, ok runs: 0
:::: FAILED :::: size: 3226 / 4045 :::: Compiler calls: 8339, compilation errors: 8135, runtime errors: 120, failed runs: 70, ok runs: 0
:::: FAILED :::: size: 3218 / 4045 :::: Compiler calls: 8564, compilation errors: 8354, runtime errors: 124, failed runs: 71, ok runs: 0
:::: FAILED :::: size: 3210 / 4045 :::: Compiler calls: 8772, compilation errors: 8561, runtime errors: 126, failed runs: 72, ok runs: 0
:::: FAILED :::: size: 3202 / 4045 :::: Compiler calls: 9006, compilation errors: 8791, runtime errors: 127, failed runs: 73, ok runs: 0
:::: FAILED :::: size: 3194 / 4045 :::: Compiler calls: 9229, compilation errors: 9012, runtime errors: 130, failed runs: 74, ok runs: 0
:::: FAILED :::: size: 3186 / 4045 :::: Compiler calls: 9470, compilation errors: 9249, runtime errors: 131, failed runs: 75, ok runs: 0
:::: FAILED :::: size: 3178 / 4045 :::: Compiler calls: 9705, compilation errors: 9479, runtime errors: 135, failed runs: 76, ok runs: 0
:::: FAILED :::: size: 3170 / 4045 :::: Compiler calls: 9952, compilation errors: 9722, runtime errors: 138, failed runs: 77, ok runs: 0
:::: FAILED :::: size: 3170 / 4045 :::: Compiler calls: 9953, compilation errors: 9728, runtime errors: 139, failed runs: 78, ok runs: 0
:::: FAILED :::: size: 3162 / 4045 :::: Compiler calls: 10192, compilation errors: 9958, runtime errors: 141, failed runs: 79, ok runs: 0
:::: FAILED :::: size: 3154 / 4045 :::: Compiler calls: 10447, compilation errors: 10209, runtime errors: 143, failed runs: 80, ok runs: 0
:::: FAILED :::: size: 3146 / 4045 :::: Compiler calls: 10705, compilation errors: 10465, runtime errors: 146, failed runs: 81, ok runs: 0
:::: FAILED :::: size: 3138 / 4045 :::: Compiler calls: 10978, compilation errors: 10732, runtime errors: 149, failed runs: 82, ok runs: 0
:::: FAILED :::: size: 3130 / 4045 :::: Compiler calls: 11257, compilation errors: 11009, runtime errors: 151, failed runs: 83, ok runs: 0
:::: FAILED :::: size: 3122 / 4045 :::: Compiler calls: 11571, compilation errors: 11320, runtime errors: 153, failed runs: 84, ok runs: 0
:::: FAILED :::: size: 3114 / 4045 :::: Compiler calls: 11883, compilation errors: 11627, runtime errors: 156, failed runs: 85, ok runs: 0
:::: FAILED :::: size: 3106 / 4045 :::: Compiler calls: 12209, compilation errors: 11949, runtime errors: 159, failed runs: 86, ok runs: 0
:::: FAILED :::: size: 3098 / 4045 :::: Compiler calls: 12539, compilation errors: 12274, runtime errors: 163, failed runs: 87, ok runs: 0
:::: FAILED :::: size: 3090 / 4045 :::: Compiler calls: 12872, compilation errors: 12603, runtime errors: 166, failed runs: 88, ok runs: 0
:::: FAILED :::: size: 3083 / 4045 :::: Compiler calls: 13208, compilation errors: 12935, runtime errors: 169, failed runs: 89, ok runs: 0
:::: FAILED :::: size: 3075 / 4045 :::: Compiler calls: 13552, compilation errors: 13274, runtime errors: 173, failed runs: 90, ok runs: 0
:::: FAILED :::: size: 3067 / 4045 :::: Compiler calls: 13885, compilation errors: 13602, runtime errors: 177, failed runs: 91, ok runs: 0
:::: FAILED :::: size: 3059 / 4045 :::: Compiler calls: 14228, compilation errors: 13941, runtime errors: 180, failed runs: 92, ok runs: 0
:::: FAILED :::: size: 3052 / 4045 :::: Compiler calls: 14572, compilation errors: 14278, runtime errors: 186, failed runs: 93, ok runs: 0
:::: FAILED :::: size: 3044 / 4045 :::: Compiler calls: 14914, compilation errors: 14615, runtime errors: 191, failed runs: 94, ok runs: 0
:::: FAILED :::: size: 3037 / 4045 :::: Compiler calls: 15261, compilation errors: 14957, runtime errors: 194, failed runs: 95, ok runs: 0
:::: FAILED :::: size: 3030 / 4045 :::: Compiler calls: 15618, compilation errors: 15307, runtime errors: 200, failed runs: 96, ok runs: 0
:::: FAILED :::: size: 3023 / 4045 :::: Compiler calls: 15958, compilation errors: 15642, runtime errors: 204, failed runs: 97, ok runs: 0
:::: FAILED :::: size: 3015 / 4045 :::: Compiler calls: 16306, compilation errors: 15984, runtime errors: 209, failed runs: 98, ok runs: 0
:::: FAILED :::: size: 3008 / 4045 :::: Compiler calls: 16660, compilation errors: 16336, runtime errors: 211, failed runs: 99, ok runs: 0
:::: FAILED :::: size: 3000 / 4045 :::: Compiler calls: 17038, compilation errors: 16709, runtime errors: 215, failed runs: 100, ok runs: 0
:::: FAILED :::: size: 2992 / 4045 :::: Compiler calls: 17420, compilation errors: 17093, runtime errors: 218, failed runs: 101, ok runs: 0
:::: FAILED :::: size: 2985 / 4045 :::: Compiler calls: 17794, compilation errors: 17452, runtime errors: 226, failed runs: 102, ok runs: 0
:::: FAILED :::: size: 2977 / 4045 :::: Compiler calls: 18174, compilation errors: 17837, runtime errors: 228, failed runs: 103, ok runs: 0
:::: FAILED :::: size: 2969 / 4045 :::: Compiler calls: 18551, compilation errors: 18200, runtime errors: 233, failed runs: 104, ok runs: 0
:::: FAILED :::: size: 2962 / 4045 :::: Compiler calls: 18927, compilation errors: 18583, runtime errors: 237, failed runs: 105, ok runs: 0
:::: FAILED :::: size: 2955 / 4045 :::: Compiler calls: 19302, compilation errors: 18953, runtime errors: 242, failed runs: 106, ok runs: 0
:::: FAILED :::: size: 2947 / 4045 :::: Compiler calls: 19676, compilation errors: 19319, runtime errors: 245, failed runs: 107, ok runs: 0
:::: FAILED :::: size: 2940 / 4045 :::: Compiler calls: 20049, compilation errors: 19692, runtime errors: 249, failed runs: 108, ok runs: 0
:::: FAILED :::: size: 2933 / 4045 :::: Compiler calls: 20421, compilation errors: 20061, runtime errors: 251, failed runs: 109, ok runs: 0
:::: FAILED :::: size: 2925 / 4045 :::: Compiler calls: 20792, compilation errors: 20427, runtime errors: 254, failed runs: 110, ok runs: 0
:::: FAILED :::: size: 2921 / 4045 :::: Compiler calls: 21196, compilation errors: 20814, runtime errors: 256, failed runs: 111, ok runs: 0
:::: FAILED :::: size: 2917 / 4045 :::: Compiler calls: 21233, compilation errors: 20845, runtime errors: 261, failed runs: 112, ok runs: 0
:::: FAILED :::: size: 2913 / 4045 :::: Compiler calls: 21270, compilation errors: 20881, runtime errors: 261, failed runs: 113, ok runs: 0
:::: FAILED :::: size: 2909 / 4045 :::: Compiler calls: 21309, compilation errors: 20918, runtime errors: 262, failed runs: 114, ok runs: 0
:::: FAILED :::: size: 2905 / 4045 :::: Compiler calls: 21353, compilation errors: 20959, runtime errors: 264, failed runs: 115, ok runs: 0
:::: FAILED :::: size: 2901 / 4045 :::: Compiler calls: 21396, compilation errors: 20997, runtime errors: 269, failed runs: 116, ok runs: 0
:::: FAILED :::: size: 2897 / 4045 :::: Compiler calls: 21436, compilation errors: 21032, runtime errors: 273, failed runs: 117, ok runs: 0
:::: FAILED :::: size: 2893 / 4045 :::: Compiler calls: 21485, compilation errors: 21078, runtime errors: 274, failed runs: 118, ok runs: 0
:::: FAILED :::: size: 2889 / 4045 :::: Compiler calls: 21543, compilation errors: 21134, runtime errors: 276, failed runs: 119, ok runs: 0
:::: FAILED :::: size: 2885 / 4045 :::: Compiler calls: 21592, compilation errors: 21182, runtime errors: 277, failed runs: 120, ok runs: 0
:::: FAILED :::: size: 2881 / 4045 :::: Compiler calls: 21670, compilation errors: 21257, runtime errors: 277, failed runs: 121, ok runs: 0
:::: FAILED :::: size: 2877 / 4045 :::: Compiler calls: 21745, compilation errors: 21325, runtime errors: 283, failed runs: 122, ok runs: 0
:::: FAILED :::: size: 2873 / 4045 :::: Compiler calls: 21816, compilation errors: 21392, runtime errors: 287, failed runs: 123, ok runs: 0
:::: FAILED :::: size: 2869 / 4045 :::: Compiler calls: 21880, compilation errors: 21448, runtime errors: 293, failed runs: 124, ok runs: 0
:::: FAILED :::: size: 2865 / 4045 :::: Compiler calls: 21944, compilation errors: 21508, runtime errors: 297, failed runs: 125, ok runs: 0
:::: FAILED :::: size: 2865 / 4045 :::: Compiler calls: 21946, compilation errors: 21508, runtime errors: 297, failed runs: 126, ok runs: 0
:::: FAILED :::: size: 2861 / 4045 :::: Compiler calls: 22001, compilation errors: 21562, runtime errors: 298, failed runs: 127, ok runs: 0
:::: FAILED :::: size: 2857 / 4045 :::: Compiler calls: 22067, compilation errors: 21625, runtime errors: 299, failed runs: 128, ok runs: 0
:::: FAILED :::: size: 2853 / 4045 :::: Compiler calls: 22137, compilation errors: 21692, runtime errors: 301, failed runs: 129, ok runs: 0
:::: FAILED :::: size: 2853 / 4045 :::: Compiler calls: 22138, compilation errors: 21695, runtime errors: 301, failed runs: 130, ok runs: 0
:::: FAILED :::: size: 2849 / 4045 :::: Compiler calls: 22208, compilation errors: 21758, runtime errors: 304, failed runs: 131, ok runs: 0
:::: FAILED :::: size: 2845 / 4045 :::: Compiler calls: 22279, compilation errors: 21825, runtime errors: 307, failed runs: 132, ok runs: 0
:::: FAILED :::: size: 2841 / 4045 :::: Compiler calls: 22363, compilation errors: 21908, runtime errors: 307, failed runs: 133, ok runs: 0
:::: FAILED :::: size: 2837 / 4045 :::: Compiler calls: 22437, compilation errors: 21978, runtime errors: 310, failed runs: 134, ok runs: 0
:::: FAILED :::: size: 2833 / 4045 :::: Compiler calls: 22527, compilation errors: 22067, runtime errors: 310, failed runs: 135, ok runs: 0
:::: FAILED :::: size: 2829 / 4045 :::: Compiler calls: 22618, compilation errors: 22153, runtime errors: 314, failed runs: 136, ok runs: 0
:::: FAILED :::: size: 2825 / 4045 :::: Compiler calls: 22717, compilation errors: 22249, runtime errors: 316, failed runs: 137, ok runs: 0
:::: FAILED :::: size: 2821 / 4045 :::: Compiler calls: 22805, compilation errors: 22334, runtime errors: 319, failed runs: 138, ok runs: 0
:::: FAILED :::: size: 2817 / 4045 :::: Compiler calls: 22912, compilation errors: 22439, runtime errors: 319, failed runs: 139, ok runs: 0
:::: FAILED :::: size: 2813 / 4045 :::: Compiler calls: 23022, compilation errors: 22546, runtime errors: 321, failed runs: 140, ok runs: 0
:::: FAILED :::: size: 2809 / 4045 :::: Compiler calls: 23139, compilation errors: 22659, runtime errors: 324, failed runs: 141, ok runs: 0
:::: FAILED :::: size: 2805 / 4045 :::: Compiler calls: 23262, compilation errors: 22780, runtime errors: 325, failed runs: 142, ok runs: 0
:::: FAILED :::: size: 2801 / 4045 :::: Compiler calls: 23399, compilation errors: 22914, runtime errors: 327, failed runs: 143, ok runs: 0
:::: FAILED :::: size: 2797 / 4045 :::: Compiler calls: 23528, compilation errors: 23036, runtime errors: 333, failed runs: 144, ok runs: 0
:::: FAILED :::: size: 2793 / 4045 :::: Compiler calls: 23666, compilation errors: 23170, runtime errors: 336, failed runs: 145, ok runs: 0
:::: FAILED :::: size: 2789 / 4045 :::: Compiler calls: 23802, compilation errors: 23299, runtime errors: 342, failed runs: 146, ok runs: 0
:::: FAILED :::: size: 2789 / 4045 :::: Compiler calls: 23803, compilation errors: 23299, runtime errors: 342, failed runs: 147, ok runs: 0
:::: FAILED :::: size: 2785 / 4045 :::: Compiler calls: 23951, compilation errors: 23445, runtime errors: 343, failed runs: 148, ok runs: 0
:::: FAILED :::: size: 2781 / 4045 :::: Compiler calls: 24096, compilation errors: 23581, runtime errors: 351, failed runs: 149, ok runs: 0
:::: FAILED :::: size: 2777 / 4045 :::: Compiler calls: 24241, compilation errors: 23719, runtime errors: 357, failed runs: 150, ok runs: 0
:::: FAILED :::: size: 2773 / 4045 :::: Compiler calls: 24387, compilation errors: 23863, runtime errors: 359, failed runs: 151, ok runs: 0
:::: FAILED :::: size: 2769 / 4045 :::: Compiler calls: 24528, compilation errors: 23998, runtime errors: 363, failed runs: 152, ok runs: 0
:::: FAILED :::: size: 2765 / 4045 :::: Compiler calls: 24668, compilation errors: 24138, runtime errors: 363, failed runs: 153, ok runs: 0
:::: FAILED :::: size: 2761 / 4045 :::: Compiler calls: 24818, compilation errors: 24284, runtime errors: 365, failed runs: 154, ok runs: 0
:::: FAILED :::: size: 2757 / 4045 :::: Compiler calls: 24971, compilation errors: 24432, runtime errors: 369, failed runs: 155, ok runs: 0
:::: FAILED :::: size: 2757 / 4045 :::: Compiler calls: 24972, compilation errors: 24432, runtime errors: 369, failed runs: 156, ok runs: 0
:::: FAILED :::: size: 2753 / 4045 :::: Compiler calls: 25122, compilation errors: 24576, runtime errors: 374, failed runs: 157, ok runs: 0
:::: FAILED :::: size: 2749 / 4045 :::: Compiler calls: 25289, compilation errors: 24740, runtime errors: 376, failed runs: 158, ok runs: 0
:::: FAILED :::: size: 2745 / 4045 :::: Compiler calls: 25445, compilation errors: 24890, runtime errors: 381, failed runs: 159, ok runs: 0
:::: FAILED :::: size: 2741 / 4045 :::: Compiler calls: 25614, compilation errors: 25057, runtime errors: 383, failed runs: 160, ok runs: 0
:::: FAILED :::: size: 2737 / 4045 :::: Compiler calls: 25783, compilation errors: 25222, runtime errors: 386, failed runs: 161, ok runs: 0
:::: FAILED :::: size: 2733 / 4045 :::: Compiler calls: 25964, compilation errors: 25400, runtime errors: 388, failed runs: 162, ok runs: 0
:::: FAILED :::: size: 2729 / 4045 :::: Compiler calls: 26143, compilation errors: 25576, runtime errors: 389, failed runs: 163, ok runs: 0
:::: FAILED :::: size: 2725 / 4045 :::: Compiler calls: 26304, compilation errors: 25734, runtime errors: 391, failed runs: 164, ok runs: 0
:::: FAILED :::: size: 2721 / 4045 :::: Compiler calls: 26495, compilation errors: 25925, runtime errors: 391, failed runs: 165, ok runs: 0
:::: FAILED :::: size: 2717 / 4045 :::: Compiler calls: 26680, compilation errors: 26102, runtime errors: 397, failed runs: 166, ok runs: 0
:::: FAILED :::: size: 2713 / 4045 :::: Compiler calls: 26872, compilation errors: 26291, runtime errors: 400, failed runs: 167, ok runs: 0
:::: FAILED :::: size: 2709 / 4045 :::: Compiler calls: 27052, compilation errors: 26467, runtime errors: 402, failed runs: 168, ok runs: 0
:::: FAILED :::: size: 2705 / 4045 :::: Compiler calls: 27239, compilation errors: 26650, runtime errors: 405, failed runs: 169, ok runs: 0
:::: FAILED :::: size: 2705 / 4045 :::: Compiler calls: 27242, compilation errors: 26652, runtime errors: 405, failed runs: 170, ok runs: 0
:::: FAILED :::: size: 2701 / 4045 :::: Compiler calls: 27438, compilation errors: 26844, runtime errors: 408, failed runs: 171, ok runs: 0
:::: FAILED :::: size: 2697 / 4045 :::: Compiler calls: 27634, compilation errors: 27034, runtime errors: 413, failed runs: 172, ok runs: 0
:::: FAILED :::: size: 2693 / 4045 :::: Compiler calls: 27832, compilation errors: 27225, runtime errors: 419, failed runs: 173, ok runs: 0
:::: FAILED :::: size: 2689 / 4045 :::: Compiler calls: 28018, compilation errors: 27409, runtime errors: 421, failed runs: 174, ok runs: 0
:::: FAILED :::: size: 2685 / 4045 :::: Compiler calls: 28215, compilation errors: 27603, runtime errors: 423, failed runs: 175, ok runs: 0
:::: FAILED :::: size: 2681 / 4045 :::: Compiler calls: 28421, compilation errors: 27805, runtime errors: 425, failed runs: 176, ok runs: 0
:::: FAILED :::: size: 2681 / 4045 :::: Compiler calls: 28422, compilation errors: 27809, runtime errors: 425, failed runs: 177, ok runs: 0
:::: FAILED :::: size: 2677 / 4045 :::: Compiler calls: 28632, compilation errors: 28012, runtime errors: 428, failed runs: 178, ok runs: 0
:::: FAILED :::: size: 2673 / 4045 :::: Compiler calls: 28850, compilation errors: 28224, runtime errors: 433, failed runs: 179, ok runs: 0
:::: FAILED :::: size: 2673 / 4045 :::: Compiler calls: 28853, compilation errors: 28225, runtime errors: 433, failed runs: 180, ok runs: 0
:::: FAILED :::: size: 2669 / 4045 :::: Compiler calls: 29076, compilation errors: 28443, runtime errors: 437, failed runs: 181, ok runs: 0
:::: FAILED :::: size: 2665 / 4045 :::: Compiler calls: 29298, compilation errors: 28661, runtime errors: 441, failed runs: 182, ok runs: 0
:::: FAILED :::: size: 2661 / 4045 :::: Compiler calls: 29533, compilation errors: 28891, runtime errors: 444, failed runs: 183, ok runs: 0
:::: FAILED :::: size: 2657 / 4045 :::: Compiler calls: 29768, compilation errors: 29121, runtime errors: 448, failed runs: 184, ok runs: 0
:::: FAILED :::: size: 2653 / 4045 :::: Compiler calls: 30008, compilation errors: 29356, runtime errors: 452, failed runs: 185, ok runs: 0
:::: FAILED :::: size: 2649 / 4045 :::: Compiler calls: 30236, compilation errors: 29581, runtime errors: 454, failed runs: 186, ok runs: 0
:::: FAILED :::: size: 2649 / 4045 :::: Compiler calls: 30236, compilation errors: 29581, runtime errors: 454, failed runs: 187, ok runs: 0
:::: FAILED :::: size: 2645 / 4045 :::: Compiler calls: 30474, compilation errors: 29816, runtime errors: 455, failed runs: 188, ok runs: 0
:::: FAILED :::: size: 2641 / 4045 :::: Compiler calls: 30707, compilation errors: 30046, runtime errors: 458, failed runs: 189, ok runs: 0
