Using executor CodeLineTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/csv_4_b/',
	m_sourceFolderPath='src/main/java',
	m_unitTestFolderPath='src/test/java',
	m_unitTestMethod='org.apache.commons.csv.CSVParserTest#testNoHeaderMap',
	m_expectedResult='java.lang.NullPointerException',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=false,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
############## RUNNING TEST NR. 0 ##############
Formatting code in source folder
:::: FAILED :::: size: 2835 / 2835 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: size: 2469 / 2835 :::: Compiler calls: 1259, compilation errors: 1210, runtime errors: 6, failed runs: 28, ok runs: 0
:::: FAILED :::: size: 2458 / 2835 :::: Compiler calls: 1314, compilation errors: 1263, runtime errors: 7, failed runs: 29, ok runs: 0
:::: FAILED :::: size: 2447 / 2835 :::: Compiler calls: 1382, compilation errors: 1329, runtime errors: 8, failed runs: 30, ok runs: 0
:::: FAILED :::: size: 2447 / 2835 :::: Compiler calls: 1400, compilation errors: 1346, runtime errors: 9, failed runs: 31, ok runs: 0
:::: FAILED :::: size: 2436 / 2835 :::: Compiler calls: 1458, compilation errors: 1401, runtime errors: 10, failed runs: 32, ok runs: 0
:::: FAILED :::: size: 2425 / 2835 :::: Compiler calls: 1566, compilation errors: 1505, runtime errors: 13, failed runs: 33, ok runs: 0
:::: FAILED :::: size: 2425 / 2835 :::: Compiler calls: 1574, compilation errors: 1512, runtime errors: 13, failed runs: 34, ok runs: 0
:::: FAILED :::: size: 2414 / 2835 :::: Compiler calls: 1683, compilation errors: 1618, runtime errors: 15, failed runs: 35, ok runs: 0
:::: FAILED :::: size: 2414 / 2835 :::: Compiler calls: 1695, compilation errors: 1629, runtime errors: 15, failed runs: 36, ok runs: 0
:::: FAILED :::: size: 2403 / 2835 :::: Compiler calls: 1792, compilation errors: 1724, runtime errors: 17, failed runs: 37, ok runs: 0
:::: FAILED :::: size: 2403 / 2835 :::: Compiler calls: 1794, compilation errors: 1728, runtime errors: 17, failed runs: 38, ok runs: 0
:::: FAILED :::: size: 2392 / 2835 :::: Compiler calls: 1905, compilation errors: 1832, runtime errors: 19, failed runs: 39, ok runs: 0
:::: FAILED :::: size: 2392 / 2835 :::: Compiler calls: 1906, compilation errors: 1840, runtime errors: 19, failed runs: 40, ok runs: 0
:::: FAILED :::: size: 2381 / 2835 :::: Compiler calls: 2024, compilation errors: 1948, runtime errors: 21, failed runs: 41, ok runs: 0
:::: FAILED :::: size: 2370 / 2835 :::: Compiler calls: 2122, compilation errors: 2042, runtime errors: 23, failed runs: 42, ok runs: 0
:::: FAILED :::: size: 2370 / 2835 :::: Compiler calls: 2123, compilation errors: 2042, runtime errors: 23, failed runs: 43, ok runs: 0
:::: FAILED :::: size: 2370 / 2835 :::: Compiler calls: 2128, compilation errors: 2046, runtime errors: 23, failed runs: 44, ok runs: 0
:::: FAILED :::: size: 2370 / 2835 :::: Compiler calls: 2128, compilation errors: 2046, runtime errors: 23, failed runs: 45, ok runs: 0
:::: FAILED :::: size: 2370 / 2835 :::: Compiler calls: 2130, compilation errors: 2046, runtime errors: 23, failed runs: 46, ok runs: 0
:::: FAILED :::: size: 2370 / 2835 :::: Compiler calls: 2133, compilation errors: 2048, runtime errors: 23, failed runs: 47, ok runs: 0
:::: FAILED :::: size: 2370 / 2835 :::: Compiler calls: 2137, compilation errors: 2051, runtime errors: 23, failed runs: 48, ok runs: 0
:::: FAILED :::: size: 2359 / 2835 :::: Compiler calls: 2207, compilation errors: 2118, runtime errors: 25, failed runs: 49, ok runs: 0
:::: FAILED :::: size: 2359 / 2835 :::: Compiler calls: 2208, compilation errors: 2118, runtime errors: 25, failed runs: 50, ok runs: 0
:::: FAILED :::: size: 2348 / 2835 :::: Compiler calls: 2310, compilation errors: 2217, runtime errors: 27, failed runs: 51, ok runs: 0
:::: FAILED :::: size: 2348 / 2835 :::: Compiler calls: 2317, compilation errors: 2225, runtime errors: 27, failed runs: 52, ok runs: 0
:::: FAILED :::: size: 2348 / 2835 :::: Compiler calls: 2330, compilation errors: 2235, runtime errors: 27, failed runs: 53, ok runs: 0
:::: FAILED :::: size: 2348 / 2835 :::: Compiler calls: 2332, compilation errors: 2236, runtime errors: 27, failed runs: 54, ok runs: 0
:::: FAILED :::: size: 2337 / 2835 :::: Compiler calls: 2414, compilation errors: 2315, runtime errors: 29, failed runs: 55, ok runs: 0
:::: FAILED :::: size: 2337 / 2835 :::: Compiler calls: 2415, compilation errors: 2316, runtime errors: 29, failed runs: 56, ok runs: 0
:::: FAILED :::: size: 2337 / 2835 :::: Compiler calls: 2415, compilation errors: 2319, runtime errors: 29, failed runs: 57, ok runs: 0
:::: FAILED :::: size: 2337 / 2835 :::: Compiler calls: 2422, compilation errors: 2320, runtime errors: 29, failed runs: 58, ok runs: 0
:::: FAILED :::: size: 2326 / 2835 :::: Compiler calls: 2510, compilation errors: 2405, runtime errors: 31, failed runs: 59, ok runs: 0
:::: FAILED :::: size: 2326 / 2835 :::: Compiler calls: 2511, compilation errors: 2410, runtime errors: 31, failed runs: 60, ok runs: 0
:::: FAILED :::: size: 2326 / 2835 :::: Compiler calls: 2511, compilation errors: 2410, runtime errors: 31, failed runs: 61, ok runs: 0
:::: FAILED :::: size: 2315 / 2835 :::: Compiler calls: 2613, compilation errors: 2505, runtime errors: 33, failed runs: 62, ok runs: 0
:::: FAILED :::: size: 2315 / 2835 :::: Compiler calls: 2629, compilation errors: 2518, runtime errors: 33, failed runs: 63, ok runs: 0
:::: FAILED :::: size: 2304 / 2835 :::: Compiler calls: 2724, compilation errors: 2610, runtime errors: 35, failed runs: 64, ok runs: 0
:::: FAILED :::: size: 2293 / 2835 :::: Compiler calls: 2865, compilation errors: 2748, runtime errors: 37, failed runs: 65, ok runs: 0
:::: FAILED :::: size: 2293 / 2835 :::: Compiler calls: 2874, compilation errors: 2757, runtime errors: 37, failed runs: 66, ok runs: 0
:::: FAILED :::: size: 2282 / 2835 :::: Compiler calls: 3007, compilation errors: 2886, runtime errors: 39, failed runs: 67, ok runs: 0
:::: FAILED :::: size: 2271 / 2835 :::: Compiler calls: 3156, compilation errors: 3032, runtime errors: 41, failed runs: 68, ok runs: 0
:::: FAILED :::: size: 2271 / 2835 :::: Compiler calls: 3177, compilation errors: 3052, runtime errors: 41, failed runs: 69, ok runs: 0
:::: FAILED :::: size: 2271 / 2835 :::: Compiler calls: 3178, compilation errors: 3053, runtime errors: 41, failed runs: 70, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3303, compilation errors: 3174, runtime errors: 43, failed runs: 71, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3308, compilation errors: 3179, runtime errors: 43, failed runs: 72, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3317, compilation errors: 3186, runtime errors: 43, failed runs: 73, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3320, compilation errors: 3188, runtime errors: 43, failed runs: 74, ok runs: 0
:::: FAILED :::: size: 2249 / 2835 :::: Compiler calls: 3462, compilation errors: 3327, runtime errors: 45, failed runs: 75, ok runs: 0
:::: FAILED :::: size: 2249 / 2835 :::: Compiler calls: 3463, compilation errors: 3328, runtime errors: 45, failed runs: 76, ok runs: 0
:::: FAILED :::: size: 2249 / 2835 :::: Compiler calls: 3477, compilation errors: 3340, runtime errors: 45, failed runs: 77, ok runs: 0
:::: FAILED :::: size: 2249 / 2835 :::: Compiler calls: 3484, compilation errors: 3346, runtime errors: 45, failed runs: 78, ok runs: 0
:::: FAILED :::: size: 2238 / 2835 :::: Compiler calls: 3612, compilation errors: 3471, runtime errors: 47, failed runs: 79, ok runs: 0
:::: FAILED :::: size: 2238 / 2835 :::: Compiler calls: 3617, compilation errors: 3476, runtime errors: 47, failed runs: 80, ok runs: 0
:::: FAILED :::: size: 2227 / 2835 :::: Compiler calls: 3762, compilation errors: 3617, runtime errors: 49, failed runs: 81, ok runs: 0
:::: FAILED :::: size: 2216 / 2835 :::: Compiler calls: 3927, compilation errors: 3779, runtime errors: 51, failed runs: 82, ok runs: 0
:::: FAILED :::: size: 2216 / 2835 :::: Compiler calls: 3937, compilation errors: 3788, runtime errors: 51, failed runs: 83, ok runs: 0
:::: FAILED :::: size: 2205 / 2835 :::: Compiler calls: 4128, compilation errors: 3979, runtime errors: 53, failed runs: 84, ok runs: 0
:::: FAILED :::: size: 2204 / 2835 :::: Compiler calls: 4140, compilation errors: 3987, runtime errors: 53, failed runs: 85, ok runs: 0
:::: FAILED :::: size: 2193 / 2835 :::: Compiler calls: 4327, compilation errors: 4184, runtime errors: 55, failed runs: 86, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4553, compilation errors: 4394, runtime errors: 57, failed runs: 87, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4559, compilation errors: 4400, runtime errors: 58, failed runs: 88, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4562, compilation errors: 4400, runtime errors: 58, failed runs: 89, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4563, compilation errors: 4400, runtime errors: 58, failed runs: 90, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4565, compilation errors: 4401, runtime errors: 58, failed runs: 91, ok runs: 0
:::: FAILED :::: size: 2181 / 2835 :::: Compiler calls: 4580, compilation errors: 4416, runtime errors: 58, failed runs: 92, ok runs: 0
:::: FAILED :::: size: 2181 / 2835 :::: Compiler calls: 4582, compilation errors: 4416, runtime errors: 58, failed runs: 93, ok runs: 0
:::: FAILED :::: size: 2181 / 2835 :::: Compiler calls: 4587, compilation errors: 4421, runtime errors: 58, failed runs: 94, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4614, compilation errors: 4449, runtime errors: 58, failed runs: 95, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4618, compilation errors: 4454, runtime errors: 58, failed runs: 96, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4618, compilation errors: 4454, runtime errors: 58, failed runs: 97, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4618, compilation errors: 4454, runtime errors: 58, failed runs: 98, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4630, compilation errors: 4458, runtime errors: 60, failed runs: 99, ok runs: 0
:::: FAILED :::: size: 2169 / 2835 :::: Compiler calls: 4649, compilation errors: 4475, runtime errors: 60, failed runs: 100, ok runs: 0
:::: FAILED :::: size: 2169 / 2835 :::: Compiler calls: 4656, compilation errors: 4480, runtime errors: 60, failed runs: 101, ok runs: 0
:::: FAILED :::: size: 2163 / 2835 :::: Compiler calls: 4684, compilation errors: 4506, runtime errors: 61, failed runs: 102, ok runs: 0
:::: FAILED :::: size: 2157 / 2835 :::: Compiler calls: 4727, compilation errors: 4545, runtime errors: 64, failed runs: 103, ok runs: 0
:::: FAILED :::: size: 2157 / 2835 :::: Compiler calls: 4728, compilation errors: 4545, runtime errors: 64, failed runs: 104, ok runs: 0
:::: FAILED :::: size: 2157 / 2835 :::: Compiler calls: 4730, compilation errors: 4551, runtime errors: 64, failed runs: 105, ok runs: 0
:::: FAILED :::: size: 2151 / 2835 :::: Compiler calls: 4765, compilation errors: 4579, runtime errors: 65, failed runs: 106, ok runs: 0
:::: FAILED :::: size: 2145 / 2835 :::: Compiler calls: 4807, compilation errors: 4620, runtime errors: 66, failed runs: 107, ok runs: 0
:::: FAILED :::: size: 2139 / 2835 :::: Compiler calls: 4858, compilation errors: 4667, runtime errors: 68, failed runs: 108, ok runs: 0
:::: FAILED :::: size: 2134 / 2835 :::: Compiler calls: 4918, compilation errors: 4723, runtime errors: 71, failed runs: 109, ok runs: 0
:::: FAILED :::: size: 2133 / 2835 :::: Compiler calls: 4933, compilation errors: 4737, runtime errors: 71, failed runs: 110, ok runs: 0
:::: FAILED :::: size: 2128 / 2835 :::: Compiler calls: 4980, compilation errors: 4781, runtime errors: 73, failed runs: 111, ok runs: 0
:::: FAILED :::: size: 2129 / 2835 :::: Compiler calls: 4994, compilation errors: 4795, runtime errors: 73, failed runs: 112, ok runs: 0
:::: FAILED :::: size: 2122 / 2835 :::: Compiler calls: 5048, compilation errors: 4845, runtime errors: 75, failed runs: 113, ok runs: 0
:::: FAILED :::: size: 2116 / 2835 :::: Compiler calls: 5123, compilation errors: 4917, runtime errors: 77, failed runs: 114, ok runs: 0
:::: FAILED :::: size: 2111 / 2835 :::: Compiler calls: 5192, compilation errors: 4983, runtime errors: 79, failed runs: 115, ok runs: 0
:::: FAILED :::: size: 2111 / 2835 :::: Compiler calls: 5194, compilation errors: 4984, runtime errors: 79, failed runs: 116, ok runs: 0
:::: FAILED :::: size: 2110 / 2835 :::: Compiler calls: 5194, compilation errors: 4984, runtime errors: 79, failed runs: 117, ok runs: 0
:::: FAILED :::: size: 2106 / 2835 :::: Compiler calls: 5249, compilation errors: 5038, runtime errors: 80, failed runs: 118, ok runs: 0
:::: FAILED :::: size: 2100 / 2835 :::: Compiler calls: 5326, compilation errors: 5109, runtime errors: 83, failed runs: 119, ok runs: 0
:::: FAILED :::: size: 2100 / 2835 :::: Compiler calls: 5332, compilation errors: 5114, runtime errors: 83, failed runs: 120, ok runs: 0
:::: FAILED :::: size: 2100 / 2835 :::: Compiler calls: 5342, compilation errors: 5123, runtime errors: 83, failed runs: 121, ok runs: 0
:::: FAILED :::: size: 2100 / 2835 :::: Compiler calls: 5344, compilation errors: 5124, runtime errors: 83, failed runs: 122, ok runs: 0
:::: FAILED :::: size: 2101 / 2835 :::: Compiler calls: 5345, compilation errors: 5124, runtime errors: 83, failed runs: 123, ok runs: 0
:::: FAILED :::: size: 2095 / 2835 :::: Compiler calls: 5401, compilation errors: 5178, runtime errors: 85, failed runs: 124, ok runs: 0
:::: FAILED :::: size: 2095 / 2835 :::: Compiler calls: 5410, compilation errors: 5188, runtime errors: 85, failed runs: 125, ok runs: 0
:::: FAILED :::: size: 2089 / 2835 :::: Compiler calls: 5481, compilation errors: 5253, runtime errors: 87, failed runs: 126, ok runs: 0
:::: FAILED :::: size: 2089 / 2835 :::: Compiler calls: 5482, compilation errors: 5256, runtime errors: 87, failed runs: 127, ok runs: 0
:::: FAILED :::: size: 2084 / 2835 :::: Compiler calls: 5535, compilation errors: 5304, runtime errors: 88, failed runs: 128, ok runs: 0
:::: FAILED :::: size: 2078 / 2835 :::: Compiler calls: 5614, compilation errors: 5379, runtime errors: 91, failed runs: 129, ok runs: 0
:::: FAILED :::: size: 2078 / 2835 :::: Compiler calls: 5615, compilation errors: 5379, runtime errors: 91, failed runs: 130, ok runs: 0
:::: FAILED :::: size: 2072 / 2835 :::: Compiler calls: 5698, compilation errors: 5459, runtime errors: 94, failed runs: 131, ok runs: 0
:::: FAILED :::: size: 2073 / 2835 :::: Compiler calls: 5706, compilation errors: 5464, runtime errors: 95, failed runs: 132, ok runs: 0
:::: FAILED :::: size: 2072 / 2835 :::: Compiler calls: 5714, compilation errors: 5471, runtime errors: 95, failed runs: 133, ok runs: 0
:::: FAILED :::: size: 2067 / 2835 :::: Compiler calls: 5787, compilation errors: 5541, runtime errors: 97, failed runs: 134, ok runs: 0
:::: FAILED :::: size: 2066 / 2835 :::: Compiler calls: 5789, compilation errors: 5543, runtime errors: 97, failed runs: 135, ok runs: 0
:::: FAILED :::: size: 2067 / 2835 :::: Compiler calls: 5791, compilation errors: 5543, runtime errors: 97, failed runs: 136, ok runs: 0
:::: FAILED :::: size: 2062 / 2835 :::: Compiler calls: 5876, compilation errors: 5625, runtime errors: 100, failed runs: 137, ok runs: 0
:::: FAILED :::: size: 2061 / 2835 :::: Compiler calls: 5878, compilation errors: 5625, runtime errors: 100, failed runs: 138, ok runs: 0
:::: FAILED :::: size: 2061 / 2835 :::: Compiler calls: 5889, compilation errors: 5636, runtime errors: 100, failed runs: 139, ok runs: 0
:::: FAILED :::: size: 2062 / 2835 :::: Compiler calls: 5892, compilation errors: 5638, runtime errors: 100, failed runs: 140, ok runs: 0
:::: FAILED :::: size: 2062 / 2835 :::: Compiler calls: 5898, compilation errors: 5642, runtime errors: 100, failed runs: 141, ok runs: 0
:::: FAILED :::: size: 2056 / 2835 :::: Compiler calls: 5960, compilation errors: 5701, runtime errors: 102, failed runs: 142, ok runs: 0
:::: FAILED :::: size: 2056 / 2835 :::: Compiler calls: 5963, compilation errors: 5703, runtime errors: 102, failed runs: 143, ok runs: 0
:::: FAILED :::: size: 2056 / 2835 :::: Compiler calls: 5964, compilation errors: 5708, runtime errors: 102, failed runs: 144, ok runs: 0
:::: FAILED :::: size: 2057 / 2835 :::: Compiler calls: 5971, compilation errors: 5711, runtime errors: 102, failed runs: 145, ok runs: 0
:::: FAILED :::: size: 2050 / 2835 :::: Compiler calls: 6043, compilation errors: 5778, runtime errors: 104, failed runs: 146, ok runs: 0
:::: FAILED :::: size: 2051 / 2835 :::: Compiler calls: 6045, compilation errors: 5783, runtime errors: 104, failed runs: 147, ok runs: 0
:::: FAILED :::: size: 2050 / 2835 :::: Compiler calls: 6067, compilation errors: 5800, runtime errors: 104, failed runs: 148, ok runs: 0
:::: FAILED :::: size: 2044 / 2835 :::: Compiler calls: 6136, compilation errors: 5866, runtime errors: 106, failed runs: 149, ok runs: 0
:::: FAILED :::: size: 2045 / 2835 :::: Compiler calls: 6147, compilation errors: 5876, runtime errors: 106, failed runs: 150, ok runs: 0
:::: FAILED :::: size: 2044 / 2835 :::: Compiler calls: 6148, compilation errors: 5876, runtime errors: 106, failed runs: 151, ok runs: 0
:::: FAILED :::: size: 2039 / 2835 :::: Compiler calls: 6183, compilation errors: 5910, runtime errors: 107, failed runs: 152, ok runs: 0
:::: FAILED :::: size: 2039 / 2835 :::: Compiler calls: 6184, compilation errors: 5914, runtime errors: 108, failed runs: 153, ok runs: 0
:::: FAILED :::: size: 2034 / 2835 :::: Compiler calls: 6261, compilation errors: 5982, runtime errors: 110, failed runs: 154, ok runs: 0
:::: FAILED :::: size: 2033 / 2835 :::: Compiler calls: 6269, compilation errors: 5989, runtime errors: 110, failed runs: 155, ok runs: 0
:::: FAILED :::: size: 2034 / 2835 :::: Compiler calls: 6274, compilation errors: 5994, runtime errors: 110, failed runs: 156, ok runs: 0
:::: FAILED :::: size: 2029 / 2835 :::: Compiler calls: 6345, compilation errors: 6062, runtime errors: 112, failed runs: 157, ok runs: 0
:::: FAILED :::: size: 2024 / 2835 :::: Compiler calls: 6464, compilation errors: 6177, runtime errors: 114, failed runs: 158, ok runs: 0
:::: FAILED :::: size: 2023 / 2835 :::: Compiler calls: 6466, compilation errors: 6179, runtime errors: 114, failed runs: 159, ok runs: 0
:::: FAILED :::: size: 2024 / 2835 :::: Compiler calls: 6466, compilation errors: 6184, runtime errors: 114, failed runs: 160, ok runs: 0
:::: FAILED :::: size: 2018 / 2835 :::: Compiler calls: 6587, compilation errors: 6295, runtime errors: 116, failed runs: 161, ok runs: 0
:::: FAILED :::: size: 2013 / 2835 :::: Compiler calls: 6717, compilation errors: 6422, runtime errors: 118, failed runs: 162, ok runs: 0
:::: FAILED :::: size: 2008 / 2835 :::: Compiler calls: 6858, compilation errors: 6560, runtime errors: 120, failed runs: 163, ok runs: 0
:::: FAILED :::: size: 2008 / 2835 :::: Compiler calls: 6867, compilation errors: 6568, runtime errors: 120, failed runs: 164, ok runs: 0
:::: FAILED :::: size: 2008 / 2835 :::: Compiler calls: 6868, compilation errors: 6568, runtime errors: 120, failed runs: 165, ok runs: 0
:::: FAILED :::: size: 2007 / 2835 :::: Compiler calls: 6869, compilation errors: 6568, runtime errors: 120, failed runs: 166, ok runs: 0
:::: FAILED :::: size: 2007 / 2835 :::: Compiler calls: 6873, compilation errors: 6571, runtime errors: 120, failed runs: 167, ok runs: 0
:::: FAILED :::: size: 2003 / 2835 :::: Compiler calls: 6959, compilation errors: 6654, runtime errors: 122, failed runs: 168, ok runs: 0
:::: FAILED :::: size: 1997 / 2835 :::: Compiler calls: 7041, compilation errors: 6733, runtime errors: 124, failed runs: 169, ok runs: 0
:::: FAILED :::: size: 1997 / 2835 :::: Compiler calls: 7065, compilation errors: 6756, runtime errors: 124, failed runs: 170, ok runs: 0
:::: FAILED :::: size: 1991 / 2835 :::: Compiler calls: 7139, compilation errors: 6827, runtime errors: 126, failed runs: 171, ok runs: 0
:::: FAILED :::: size: 1986 / 2835 :::: Compiler calls: 7218, compilation errors: 6903, runtime errors: 128, failed runs: 172, ok runs: 0
:::: FAILED :::: size: 1981 / 2835 :::: Compiler calls: 7349, compilation errors: 7031, runtime errors: 130, failed runs: 173, ok runs: 0
:::: FAILED :::: size: 1981 / 2835 :::: Compiler calls: 7370, compilation errors: 7051, runtime errors: 130, failed runs: 174, ok runs: 0
:::: FAILED :::: size: 1976 / 2835 :::: Compiler calls: 7459, compilation errors: 7137, runtime errors: 132, failed runs: 175, ok runs: 0
:::: FAILED :::: size: 1976 / 2835 :::: Compiler calls: 7461, compilation errors: 7138, runtime errors: 132, failed runs: 176, ok runs: 0
:::: FAILED :::: size: 1971 / 2835 :::: Compiler calls: 7533, compilation errors: 7208, runtime errors: 134, failed runs: 177, ok runs: 0
:::: FAILED :::: size: 1971 / 2835 :::: Compiler calls: 7552, compilation errors: 7225, runtime errors: 134, failed runs: 178, ok runs: 0
:::: FAILED :::: size: 1965 / 2835 :::: Compiler calls: 7601, compilation errors: 7271, runtime errors: 136, failed runs: 179, ok runs: 0
:::: FAILED :::: size: 1960 / 2835 :::: Compiler calls: 7696, compilation errors: 7363, runtime errors: 138, failed runs: 180, ok runs: 0
:::: FAILED :::: size: 1960 / 2835 :::: Compiler calls: 7699, compilation errors: 7370, runtime errors: 138, failed runs: 181, ok runs: 0
:::: FAILED :::: size: 1955 / 2835 :::: Compiler calls: 7802, compilation errors: 7465, runtime errors: 140, failed runs: 182, ok runs: 0
:::: FAILED :::: size: 1954 / 2835 :::: Compiler calls: 7815, compilation errors: 7477, runtime errors: 140, failed runs: 183, ok runs: 0
:::: FAILED :::: size: 1949 / 2835 :::: Compiler calls: 7881, compilation errors: 7540, runtime errors: 142, failed runs: 184, ok runs: 0
:::: FAILED :::: size: 1950 / 2835 :::: Compiler calls: 7882, compilation errors: 7542, runtime errors: 142, failed runs: 185, ok runs: 0
:::: FAILED :::: size: 1949 / 2835 :::: Compiler calls: 7891, compilation errors: 7548, runtime errors: 142, failed runs: 186, ok runs: 0
:::: FAILED :::: size: 1950 / 2835 :::: Compiler calls: 7892, compilation errors: 7548, runtime errors: 142, failed runs: 187, ok runs: 0
:::: FAILED :::: size: 1944 / 2835 :::: Compiler calls: 7962, compilation errors: 7615, runtime errors: 144, failed runs: 188, ok runs: 0
:::: FAILED :::: size: 1943 / 2835 :::: Compiler calls: 7963, compilation errors: 7616, runtime errors: 144, failed runs: 189, ok runs: 0
