Using executor CodeLineTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/csv_4_b/',
	m_sourceFolderPath='src/main/java',
	m_unitTestFolderPath='src/test/java',
	m_unitTestMethod='org.apache.commons.csv.CSVParserTest#testNoHeaderMap',
	m_expectedResult='java.lang.NullPointerException',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=true,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
############## RUNNING TEST NR. 0 ##############
Formatting code in source folder
:::: FAILED :::: size: 2835 / 2835 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: size: 2293 / 2835 :::: Compiler calls: 2894, compilation errors: 2741, runtime errors: 40, failed runs: 98, ok runs: 0
:::: FAILED :::: size: 2293 / 2835 :::: Compiler calls: 2898, compilation errors: 2744, runtime errors: 40, failed runs: 99, ok runs: 0
:::: FAILED :::: size: 2293 / 2835 :::: Compiler calls: 2901, compilation errors: 2746, runtime errors: 40, failed runs: 100, ok runs: 0
:::: FAILED :::: size: 2293 / 2835 :::: Compiler calls: 2902, compilation errors: 2746, runtime errors: 40, failed runs: 101, ok runs: 0
:::: FAILED :::: size: 2293 / 2835 :::: Compiler calls: 2915, compilation errors: 2758, runtime errors: 41, failed runs: 102, ok runs: 0
:::: FAILED :::: size: 2282 / 2835 :::: Compiler calls: 3029, compilation errors: 2869, runtime errors: 42, failed runs: 103, ok runs: 0
:::: FAILED :::: size: 2282 / 2835 :::: Compiler calls: 3032, compilation errors: 2871, runtime errors: 42, failed runs: 104, ok runs: 0
:::: FAILED :::: size: 2282 / 2835 :::: Compiler calls: 3038, compilation errors: 2876, runtime errors: 42, failed runs: 105, ok runs: 0
:::: FAILED :::: size: 2282 / 2835 :::: Compiler calls: 3039, compilation errors: 2876, runtime errors: 42, failed runs: 106, ok runs: 0
:::: FAILED :::: size: 2282 / 2835 :::: Compiler calls: 3041, compilation errors: 2877, runtime errors: 42, failed runs: 107, ok runs: 0
:::: FAILED :::: size: 2282 / 2835 :::: Compiler calls: 3046, compilation errors: 2881, runtime errors: 42, failed runs: 108, ok runs: 0
:::: FAILED :::: size: 2271 / 2835 :::: Compiler calls: 3178, compilation errors: 3010, runtime errors: 44, failed runs: 109, ok runs: 0
:::: FAILED :::: size: 2271 / 2835 :::: Compiler calls: 3178, compilation errors: 3010, runtime errors: 44, failed runs: 110, ok runs: 0
:::: FAILED :::: size: 2271 / 2835 :::: Compiler calls: 3180, compilation errors: 3010, runtime errors: 44, failed runs: 111, ok runs: 0
:::: FAILED :::: size: 2271 / 2835 :::: Compiler calls: 3189, compilation errors: 3018, runtime errors: 44, failed runs: 112, ok runs: 0
:::: FAILED :::: size: 2271 / 2835 :::: Compiler calls: 3198, compilation errors: 3026, runtime errors: 44, failed runs: 113, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3331, compilation errors: 3156, runtime errors: 46, failed runs: 114, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3331, compilation errors: 3156, runtime errors: 46, failed runs: 115, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3336, compilation errors: 3159, runtime errors: 46, failed runs: 116, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3346, compilation errors: 3168, runtime errors: 46, failed runs: 117, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3359, compilation errors: 3180, runtime errors: 46, failed runs: 118, ok runs: 0
:::: FAILED :::: size: 2260 / 2835 :::: Compiler calls: 3360, compilation errors: 3180, runtime errors: 46, failed runs: 119, ok runs: 0
:::: FAILED :::: size: 2249 / 2835 :::: Compiler calls: 3481, compilation errors: 3298, runtime errors: 48, failed runs: 120, ok runs: 0
:::: FAILED :::: size: 2249 / 2835 :::: Compiler calls: 3481, compilation errors: 3300, runtime errors: 48, failed runs: 121, ok runs: 0
:::: FAILED :::: size: 2249 / 2835 :::: Compiler calls: 3489, compilation errors: 3304, runtime errors: 48, failed runs: 122, ok runs: 0
:::: FAILED :::: size: 2249 / 2835 :::: Compiler calls: 3506, compilation errors: 3322, runtime errors: 48, failed runs: 123, ok runs: 0
:::: FAILED :::: size: 2249 / 2835 :::: Compiler calls: 3519, compilation errors: 3332, runtime errors: 48, failed runs: 124, ok runs: 0
:::: FAILED :::: size: 2238 / 2835 :::: Compiler calls: 3633, compilation errors: 3443, runtime errors: 50, failed runs: 125, ok runs: 0
:::: FAILED :::: size: 2238 / 2835 :::: Compiler calls: 3652, compilation errors: 3461, runtime errors: 50, failed runs: 126, ok runs: 0
:::: FAILED :::: size: 2238 / 2835 :::: Compiler calls: 3653, compilation errors: 3461, runtime errors: 50, failed runs: 127, ok runs: 0
:::: FAILED :::: size: 2238 / 2835 :::: Compiler calls: 3660, compilation errors: 3467, runtime errors: 50, failed runs: 128, ok runs: 0
:::: FAILED :::: size: 2227 / 2835 :::: Compiler calls: 3786, compilation errors: 3590, runtime errors: 52, failed runs: 129, ok runs: 0
:::: FAILED :::: size: 2227 / 2835 :::: Compiler calls: 3807, compilation errors: 3610, runtime errors: 52, failed runs: 130, ok runs: 0
:::: FAILED :::: size: 2227 / 2835 :::: Compiler calls: 3808, compilation errors: 3610, runtime errors: 52, failed runs: 131, ok runs: 0
:::: FAILED :::: size: 2216 / 2835 :::: Compiler calls: 3953, compilation errors: 3752, runtime errors: 54, failed runs: 132, ok runs: 0
:::: FAILED :::: size: 2216 / 2835 :::: Compiler calls: 3954, compilation errors: 3754, runtime errors: 54, failed runs: 133, ok runs: 0
:::: FAILED :::: size: 2205 / 2835 :::: Compiler calls: 4147, compilation errors: 3942, runtime errors: 56, failed runs: 134, ok runs: 0
:::: FAILED :::: size: 2204 / 2835 :::: Compiler calls: 4177, compilation errors: 3971, runtime errors: 56, failed runs: 135, ok runs: 0
:::: FAILED :::: size: 2193 / 2835 :::: Compiler calls: 4346, compilation errors: 4152, runtime errors: 58, failed runs: 136, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4573, compilation errors: 4362, runtime errors: 60, failed runs: 137, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4574, compilation errors: 4362, runtime errors: 60, failed runs: 138, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4574, compilation errors: 4362, runtime errors: 60, failed runs: 139, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4574, compilation errors: 4362, runtime errors: 60, failed runs: 140, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4591, compilation errors: 4373, runtime errors: 62, failed runs: 141, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4593, compilation errors: 4374, runtime errors: 62, failed runs: 142, ok runs: 0
:::: FAILED :::: size: 2187 / 2835 :::: Compiler calls: 4594, compilation errors: 4374, runtime errors: 62, failed runs: 143, ok runs: 0
:::: FAILED :::: size: 2181 / 2835 :::: Compiler calls: 4597, compilation errors: 4376, runtime errors: 62, failed runs: 144, ok runs: 0
:::: FAILED :::: size: 2181 / 2835 :::: Compiler calls: 4605, compilation errors: 4383, runtime errors: 62, failed runs: 145, ok runs: 0
:::: FAILED :::: size: 2181 / 2835 :::: Compiler calls: 4606, compilation errors: 4384, runtime errors: 62, failed runs: 146, ok runs: 0
:::: FAILED :::: size: 2181 / 2835 :::: Compiler calls: 4610, compilation errors: 4388, runtime errors: 62, failed runs: 147, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4633, compilation errors: 4406, runtime errors: 64, failed runs: 148, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4633, compilation errors: 4406, runtime errors: 64, failed runs: 149, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4638, compilation errors: 4408, runtime errors: 65, failed runs: 150, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4640, compilation errors: 4409, runtime errors: 65, failed runs: 151, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4647, compilation errors: 4414, runtime errors: 66, failed runs: 152, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4651, compilation errors: 4417, runtime errors: 66, failed runs: 153, ok runs: 0
:::: FAILED :::: size: 2175 / 2835 :::: Compiler calls: 4655, compilation errors: 4420, runtime errors: 66, failed runs: 154, ok runs: 0
:::: FAILED :::: size: 2169 / 2835 :::: Compiler calls: 4666, compilation errors: 4430, runtime errors: 66, failed runs: 155, ok runs: 0
:::: FAILED :::: size: 2169 / 2835 :::: Compiler calls: 4666, compilation errors: 4430, runtime errors: 66, failed runs: 156, ok runs: 0
:::: FAILED :::: size: 2169 / 2835 :::: Compiler calls: 4682, compilation errors: 4442, runtime errors: 68, failed runs: 157, ok runs: 0
:::: FAILED :::: size: 2169 / 2835 :::: Compiler calls: 4682, compilation errors: 4442, runtime errors: 68, failed runs: 158, ok runs: 0
:::: FAILED :::: size: 2169 / 2835 :::: Compiler calls: 4690, compilation errors: 4448, runtime errors: 68, failed runs: 159, ok runs: 0
:::: FAILED :::: size: 2163 / 2835 :::: Compiler calls: 4708, compilation errors: 4464, runtime errors: 69, failed runs: 160, ok runs: 0
:::: FAILED :::: size: 2163 / 2835 :::: Compiler calls: 4708, compilation errors: 4465, runtime errors: 70, failed runs: 161, ok runs: 0
:::: FAILED :::: size: 2163 / 2835 :::: Compiler calls: 4716, compilation errors: 4470, runtime errors: 70, failed runs: 162, ok runs: 0
:::: FAILED :::: size: 2163 / 2835 :::: Compiler calls: 4721, compilation errors: 4473, runtime errors: 70, failed runs: 163, ok runs: 0
:::: FAILED :::: size: 2163 / 2835 :::: Compiler calls: 4726, compilation errors: 4477, runtime errors: 70, failed runs: 164, ok runs: 0
:::: FAILED :::: size: 2157 / 2835 :::: Compiler calls: 4754, compilation errors: 4502, runtime errors: 72, failed runs: 165, ok runs: 0
:::: FAILED :::: size: 2157 / 2835 :::: Compiler calls: 4754, compilation errors: 4505, runtime errors: 72, failed runs: 166, ok runs: 0
:::: FAILED :::: size: 2157 / 2835 :::: Compiler calls: 4754, compilation errors: 4506, runtime errors: 72, failed runs: 167, ok runs: 0
:::: FAILED :::: size: 2157 / 2835 :::: Compiler calls: 4767, compilation errors: 4512, runtime errors: 72, failed runs: 168, ok runs: 0
:::: FAILED :::: size: 2157 / 2835 :::: Compiler calls: 4775, compilation errors: 4519, runtime errors: 72, failed runs: 169, ok runs: 0
:::: FAILED :::: size: 2151 / 2835 :::: Compiler calls: 4804, compilation errors: 4545, runtime errors: 74, failed runs: 170, ok runs: 0
:::: FAILED :::: size: 2151 / 2835 :::: Compiler calls: 4804, compilation errors: 4548, runtime errors: 74, failed runs: 171, ok runs: 0
:::: FAILED :::: size: 2151 / 2835 :::: Compiler calls: 4814, compilation errors: 4553, runtime errors: 74, failed runs: 172, ok runs: 0
:::: FAILED :::: size: 2151 / 2835 :::: Compiler calls: 4819, compilation errors: 4557, runtime errors: 74, failed runs: 173, ok runs: 0
:::: FAILED :::: size: 2151 / 2835 :::: Compiler calls: 4821, compilation errors: 4558, runtime errors: 74, failed runs: 174, ok runs: 0
:::: FAILED :::: size: 2152 / 2835 :::: Compiler calls: 4834, compilation errors: 4570, runtime errors: 74, failed runs: 175, ok runs: 0
:::: FAILED :::: size: 2145 / 2835 :::: Compiler calls: 4848, compilation errors: 4582, runtime errors: 75, failed runs: 176, ok runs: 0
:::: FAILED :::: size: 2145 / 2835 :::: Compiler calls: 4848, compilation errors: 4585, runtime errors: 75, failed runs: 177, ok runs: 0
:::: FAILED :::: size: 2145 / 2835 :::: Compiler calls: 4883, compilation errors: 4615, runtime errors: 76, failed runs: 178, ok runs: 0
:::: FAILED :::: size: 2139 / 2835 :::: Compiler calls: 4917, compilation errors: 4645, runtime errors: 78, failed runs: 179, ok runs: 0
:::: FAILED :::: size: 2139 / 2835 :::: Compiler calls: 4917, compilation errors: 4645, runtime errors: 78, failed runs: 180, ok runs: 0
:::: FAILED :::: size: 2139 / 2835 :::: Compiler calls: 4922, compilation errors: 4648, runtime errors: 78, failed runs: 181, ok runs: 0
:::: FAILED :::: size: 2140 / 2835 :::: Compiler calls: 4923, compilation errors: 4648, runtime errors: 78, failed runs: 182, ok runs: 0
:::: FAILED :::: size: 2140 / 2835 :::: Compiler calls: 4943, compilation errors: 4667, runtime errors: 78, failed runs: 183, ok runs: 0
:::: FAILED :::: size: 2139 / 2835 :::: Compiler calls: 4944, compilation errors: 4667, runtime errors: 78, failed runs: 184, ok runs: 0
:::: FAILED :::: size: 2133 / 2835 :::: Compiler calls: 4994, compilation errors: 4714, runtime errors: 80, failed runs: 185, ok runs: 0
:::: FAILED :::: size: 2134 / 2835 :::: Compiler calls: 5004, compilation errors: 4723, runtime errors: 80, failed runs: 186, ok runs: 0
:::: FAILED :::: size: 2133 / 2835 :::: Compiler calls: 5009, compilation errors: 4727, runtime errors: 80, failed runs: 187, ok runs: 0
:::: FAILED :::: size: 2134 / 2835 :::: Compiler calls: 5012, compilation errors: 4729, runtime errors: 80, failed runs: 188, ok runs: 0
:::: FAILED :::: size: 2133 / 2835 :::: Compiler calls: 5015, compilation errors: 4731, runtime errors: 80, failed runs: 189, ok runs: 0
