Using executor CodeLineTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/cli_1_b/',
	m_sourceFolderPath='src/java/',
	m_unitTestFolderPath='src/test/',
	m_unitTestMethod='org.apache.commons.cli.bug.BugCLI13Test#testCLI13',
	m_expectedResult='junit.framework.AssertionFailedError',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=false,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
############## RUNNING TEST NR. 0 ##############
Formatting code in source folder
:::: FAILED :::: size: 4045 / 4045 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: size: 3727 / 4045 :::: Compiler calls: 1086, compilation errors: 1034, runtime errors: 0, failed runs: 38, ok runs: 0
:::: FAILED :::: size: 3727 / 4045 :::: Compiler calls: 1087, compilation errors: 1040, runtime errors: 0, failed runs: 39, ok runs: 0
:::: FAILED :::: size: 3711 / 4045 :::: Compiler calls: 1163, compilation errors: 1108, runtime errors: 0, failed runs: 40, ok runs: 0
:::: FAILED :::: size: 3711 / 4045 :::: Compiler calls: 1165, compilation errors: 1111, runtime errors: 0, failed runs: 41, ok runs: 0
:::: FAILED :::: size: 3695 / 4045 :::: Compiler calls: 1220, compilation errors: 1164, runtime errors: 0, failed runs: 42, ok runs: 0
:::: FAILED :::: size: 3679 / 4045 :::: Compiler calls: 1307, compilation errors: 1249, runtime errors: 0, failed runs: 43, ok runs: 0
:::: FAILED :::: size: 3679 / 4045 :::: Compiler calls: 1308, compilation errors: 1256, runtime errors: 0, failed runs: 44, ok runs: 0
:::: FAILED :::: size: 3663 / 4045 :::: Compiler calls: 1408, compilation errors: 1350, runtime errors: 0, failed runs: 45, ok runs: 0
:::: FAILED :::: size: 3663 / 4045 :::: Compiler calls: 1411, compilation errors: 1357, runtime errors: 0, failed runs: 46, ok runs: 0
:::: FAILED :::: size: 3663 / 4045 :::: Compiler calls: 1415, compilation errors: 1362, runtime errors: 0, failed runs: 47, ok runs: 0
:::: FAILED :::: size: 3647 / 4045 :::: Compiler calls: 1519, compilation errors: 1457, runtime errors: 0, failed runs: 48, ok runs: 0
:::: FAILED :::: size: 3647 / 4045 :::: Compiler calls: 1521, compilation errors: 1461, runtime errors: 0, failed runs: 49, ok runs: 0
:::: FAILED :::: size: 3631 / 4045 :::: Compiler calls: 1642, compilation errors: 1578, runtime errors: 0, failed runs: 50, ok runs: 0
:::: FAILED :::: size: 3615 / 4045 :::: Compiler calls: 1794, compilation errors: 1729, runtime errors: 0, failed runs: 51, ok runs: 0
:::: FAILED :::: size: 3600 / 4045 :::: Compiler calls: 1992, compilation errors: 1926, runtime errors: 0, failed runs: 52, ok runs: 0
:::: FAILED :::: size: 3585 / 4045 :::: Compiler calls: 2222, compilation errors: 2169, runtime errors: 0, failed runs: 53, ok runs: 0
:::: FAILED :::: size: 3569 / 4045 :::: Compiler calls: 2394, compilation errors: 2325, runtime errors: 0, failed runs: 54, ok runs: 0
:::: FAILED :::: size: 3553 / 4045 :::: Compiler calls: 2621, compilation errors: 2563, runtime errors: 2, failed runs: 55, ok runs: 0
:::: FAILED :::: size: 3553 / 4045 :::: Compiler calls: 2621, compilation errors: 2563, runtime errors: 2, failed runs: 56, ok runs: 0
:::: FAILED :::: size: 3545 / 4045 :::: Compiler calls: 2878, compilation errors: 2804, runtime errors: 2, failed runs: 57, ok runs: 0
:::: FAILED :::: size: 3545 / 4045 :::: Compiler calls: 2879, compilation errors: 2805, runtime errors: 2, failed runs: 58, ok runs: 0
:::: FAILED :::: size: 3545 / 4045 :::: Compiler calls: 2879, compilation errors: 2807, runtime errors: 2, failed runs: 59, ok runs: 0
:::: FAILED :::: size: 3537 / 4045 :::: Compiler calls: 2913, compilation errors: 2836, runtime errors: 2, failed runs: 60, ok runs: 0
:::: FAILED :::: size: 3537 / 4045 :::: Compiler calls: 2914, compilation errors: 2842, runtime errors: 2, failed runs: 61, ok runs: 0
:::: FAILED :::: size: 3537 / 4045 :::: Compiler calls: 2914, compilation errors: 2842, runtime errors: 2, failed runs: 62, ok runs: 0
:::: FAILED :::: size: 3529 / 4045 :::: Compiler calls: 2952, compilation errors: 2872, runtime errors: 2, failed runs: 63, ok runs: 0
:::: FAILED :::: size: 3529 / 4045 :::: Compiler calls: 2953, compilation errors: 2872, runtime errors: 2, failed runs: 64, ok runs: 0
:::: FAILED :::: size: 3529 / 4045 :::: Compiler calls: 2953, compilation errors: 2877, runtime errors: 2, failed runs: 65, ok runs: 0
:::: FAILED :::: size: 3521 / 4045 :::: Compiler calls: 2997, compilation errors: 2917, runtime errors: 2, failed runs: 66, ok runs: 0
:::: FAILED :::: size: 3521 / 4045 :::: Compiler calls: 3000, compilation errors: 2917, runtime errors: 2, failed runs: 67, ok runs: 0
:::: FAILED :::: size: 3521 / 4045 :::: Compiler calls: 3000, compilation errors: 2918, runtime errors: 2, failed runs: 68, ok runs: 0
:::: FAILED :::: size: 3513 / 4045 :::: Compiler calls: 3055, compilation errors: 2969, runtime errors: 2, failed runs: 69, ok runs: 0
:::: FAILED :::: size: 3513 / 4045 :::: Compiler calls: 3056, compilation errors: 2969, runtime errors: 2, failed runs: 70, ok runs: 0
:::: FAILED :::: size: 3513 / 4045 :::: Compiler calls: 3056, compilation errors: 2981, runtime errors: 2, failed runs: 71, ok runs: 0
:::: FAILED :::: size: 3505 / 4045 :::: Compiler calls: 3112, compilation errors: 3023, runtime errors: 2, failed runs: 72, ok runs: 0
:::: FAILED :::: size: 3505 / 4045 :::: Compiler calls: 3112, compilation errors: 3029, runtime errors: 2, failed runs: 73, ok runs: 0
:::: FAILED :::: size: 3497 / 4045 :::: Compiler calls: 3167, compilation errors: 3079, runtime errors: 2, failed runs: 74, ok runs: 0
:::: FAILED :::: size: 3489 / 4045 :::: Compiler calls: 3245, compilation errors: 3154, runtime errors: 2, failed runs: 75, ok runs: 0
:::: FAILED :::: size: 3489 / 4045 :::: Compiler calls: 3246, compilation errors: 3157, runtime errors: 2, failed runs: 76, ok runs: 0
:::: FAILED :::: size: 3489 / 4045 :::: Compiler calls: 3246, compilation errors: 3163, runtime errors: 2, failed runs: 77, ok runs: 0
:::: FAILED :::: size: 3481 / 4045 :::: Compiler calls: 3325, compilation errors: 3230, runtime errors: 2, failed runs: 78, ok runs: 0
:::: FAILED :::: size: 3481 / 4045 :::: Compiler calls: 3325, compilation errors: 3231, runtime errors: 2, failed runs: 79, ok runs: 0
:::: FAILED :::: size: 3481 / 4045 :::: Compiler calls: 3325, compilation errors: 3238, runtime errors: 2, failed runs: 80, ok runs: 0
:::: FAILED :::: size: 3473 / 4045 :::: Compiler calls: 3410, compilation errors: 3313, runtime errors: 2, failed runs: 81, ok runs: 0
:::: FAILED :::: size: 3465 / 4045 :::: Compiler calls: 3504, compilation errors: 3406, runtime errors: 2, failed runs: 82, ok runs: 0
:::: FAILED :::: size: 3465 / 4045 :::: Compiler calls: 3506, compilation errors: 3412, runtime errors: 2, failed runs: 83, ok runs: 0
:::: FAILED :::: size: 3465 / 4045 :::: Compiler calls: 3506, compilation errors: 3417, runtime errors: 2, failed runs: 84, ok runs: 0
:::: FAILED :::: size: 3457 / 4045 :::: Compiler calls: 3605, compilation errors: 3503, runtime errors: 2, failed runs: 85, ok runs: 0
:::: FAILED :::: size: 3457 / 4045 :::: Compiler calls: 3606, compilation errors: 3505, runtime errors: 2, failed runs: 86, ok runs: 0
:::: FAILED :::: size: 3457 / 4045 :::: Compiler calls: 3606, compilation errors: 3505, runtime errors: 2, failed runs: 87, ok runs: 0
:::: FAILED :::: size: 3457 / 4045 :::: Compiler calls: 3606, compilation errors: 3507, runtime errors: 2, failed runs: 88, ok runs: 0
:::: FAILED :::: size: 3449 / 4045 :::: Compiler calls: 3710, compilation errors: 3604, runtime errors: 2, failed runs: 89, ok runs: 0
:::: FAILED :::: size: 3449 / 4045 :::: Compiler calls: 3711, compilation errors: 3604, runtime errors: 2, failed runs: 90, ok runs: 0
:::: FAILED :::: size: 3449 / 4045 :::: Compiler calls: 3711, compilation errors: 3608, runtime errors: 2, failed runs: 91, ok runs: 0
:::: FAILED :::: size: 3441 / 4045 :::: Compiler calls: 3812, compilation errors: 3703, runtime errors: 2, failed runs: 92, ok runs: 0
:::: FAILED :::: size: 3441 / 4045 :::: Compiler calls: 3814, compilation errors: 3710, runtime errors: 2, failed runs: 93, ok runs: 0
:::: FAILED :::: size: 3433 / 4045 :::: Compiler calls: 3929, compilation errors: 3818, runtime errors: 2, failed runs: 94, ok runs: 0
:::: FAILED :::: size: 3433 / 4045 :::: Compiler calls: 3930, compilation errors: 3819, runtime errors: 2, failed runs: 95, ok runs: 0
:::: FAILED :::: size: 3425 / 4045 :::: Compiler calls: 4030, compilation errors: 3917, runtime errors: 2, failed runs: 96, ok runs: 0
:::: FAILED :::: size: 3417 / 4045 :::: Compiler calls: 4170, compilation errors: 4056, runtime errors: 2, failed runs: 97, ok runs: 0
:::: FAILED :::: size: 3417 / 4045 :::: Compiler calls: 4171, compilation errors: 4060, runtime errors: 2, failed runs: 98, ok runs: 0
:::: FAILED :::: size: 3417 / 4045 :::: Compiler calls: 4171, compilation errors: 4061, runtime errors: 2, failed runs: 99, ok runs: 0
:::: FAILED :::: size: 3417 / 4045 :::: Compiler calls: 4171, compilation errors: 4061, runtime errors: 2, failed runs: 100, ok runs: 0
:::: FAILED :::: size: 3417 / 4045 :::: Compiler calls: 4171, compilation errors: 4061, runtime errors: 2, failed runs: 101, ok runs: 0
:::: FAILED :::: size: 3409 / 4045 :::: Compiler calls: 4309, compilation errors: 4190, runtime errors: 2, failed runs: 102, ok runs: 0
:::: FAILED :::: size: 3409 / 4045 :::: Compiler calls: 4310, compilation errors: 4194, runtime errors: 2, failed runs: 103, ok runs: 0
:::: FAILED :::: size: 3409 / 4045 :::: Compiler calls: 4310, compilation errors: 4194, runtime errors: 2, failed runs: 104, ok runs: 0
:::: FAILED :::: size: 3409 / 4045 :::: Compiler calls: 4310, compilation errors: 4199, runtime errors: 2, failed runs: 105, ok runs: 0
:::: FAILED :::: size: 3401 / 4045 :::: Compiler calls: 4455, compilation errors: 4332, runtime errors: 2, failed runs: 106, ok runs: 0
:::: FAILED :::: size: 3401 / 4045 :::: Compiler calls: 4456, compilation errors: 4335, runtime errors: 2, failed runs: 107, ok runs: 0
:::: FAILED :::: size: 3401 / 4045 :::: Compiler calls: 4456, compilation errors: 4335, runtime errors: 2, failed runs: 108, ok runs: 0
:::: FAILED :::: size: 3401 / 4045 :::: Compiler calls: 4456, compilation errors: 4337, runtime errors: 2, failed runs: 109, ok runs: 0
:::: FAILED :::: size: 3401 / 4045 :::: Compiler calls: 4456, compilation errors: 4337, runtime errors: 2, failed runs: 110, ok runs: 0
:::: FAILED :::: size: 3393 / 4045 :::: Compiler calls: 4589, compilation errors: 4461, runtime errors: 2, failed runs: 111, ok runs: 0
:::: FAILED :::: size: 3393 / 4045 :::: Compiler calls: 4592, compilation errors: 4466, runtime errors: 2, failed runs: 112, ok runs: 0
:::: FAILED :::: size: 3393 / 4045 :::: Compiler calls: 4592, compilation errors: 4469, runtime errors: 2, failed runs: 113, ok runs: 0
:::: FAILED :::: size: 3385 / 4045 :::: Compiler calls: 4727, compilation errors: 4596, runtime errors: 2, failed runs: 114, ok runs: 0
:::: FAILED :::: size: 3377 / 4045 :::: Compiler calls: 4894, compilation errors: 4762, runtime errors: 2, failed runs: 115, ok runs: 0
:::: FAILED :::: size: 3377 / 4045 :::: Compiler calls: 4895, compilation errors: 4764, runtime errors: 2, failed runs: 116, ok runs: 0
:::: FAILED :::: size: 3377 / 4045 :::: Compiler calls: 4895, compilation errors: 4774, runtime errors: 2, failed runs: 117, ok runs: 0
:::: FAILED :::: size: 3369 / 4045 :::: Compiler calls: 5053, compilation errors: 4919, runtime errors: 2, failed runs: 118, ok runs: 0
:::: FAILED :::: size: 3369 / 4045 :::: Compiler calls: 5056, compilation errors: 4927, runtime errors: 2, failed runs: 119, ok runs: 0
:::: FAILED :::: size: 3369 / 4045 :::: Compiler calls: 5078, compilation errors: 4942, runtime errors: 2, failed runs: 120, ok runs: 0
:::: FAILED :::: size: 3361 / 4045 :::: Compiler calls: 5223, compilation errors: 5086, runtime errors: 2, failed runs: 121, ok runs: 0
:::: FAILED :::: size: 3361 / 4045 :::: Compiler calls: 5223, compilation errors: 5086, runtime errors: 2, failed runs: 122, ok runs: 0
:::: FAILED :::: size: 3353 / 4045 :::: Compiler calls: 5404, compilation errors: 5264, runtime errors: 2, failed runs: 123, ok runs: 0
:::: FAILED :::: size: 3353 / 4045 :::: Compiler calls: 5405, compilation errors: 5268, runtime errors: 2, failed runs: 124, ok runs: 0
:::: FAILED :::: size: 3345 / 4045 :::: Compiler calls: 5585, compilation errors: 5443, runtime errors: 2, failed runs: 125, ok runs: 0
:::: FAILED :::: size: 3345 / 4045 :::: Compiler calls: 5588, compilation errors: 5450, runtime errors: 2, failed runs: 126, ok runs: 0
:::: FAILED :::: size: 3337 / 4045 :::: Compiler calls: 5763, compilation errors: 5619, runtime errors: 2, failed runs: 127, ok runs: 0
:::: FAILED :::: size: 3329 / 4045 :::: Compiler calls: 5948, compilation errors: 5803, runtime errors: 2, failed runs: 128, ok runs: 0
:::: FAILED :::: size: 3329 / 4045 :::: Compiler calls: 5966, compilation errors: 5828, runtime errors: 2, failed runs: 129, ok runs: 0
:::: FAILED :::: size: 3321 / 4045 :::: Compiler calls: 6143, compilation errors: 5997, runtime errors: 2, failed runs: 130, ok runs: 0
:::: FAILED :::: size: 3321 / 4045 :::: Compiler calls: 6145, compilation errors: 6006, runtime errors: 2, failed runs: 131, ok runs: 0
:::: FAILED :::: size: 3313 / 4045 :::: Compiler calls: 6338, compilation errors: 6189, runtime errors: 2, failed runs: 132, ok runs: 0
:::: FAILED :::: size: 3313 / 4045 :::: Compiler calls: 6345, compilation errors: 6201, runtime errors: 2, failed runs: 133, ok runs: 0
:::: FAILED :::: size: 3305 / 4045 :::: Compiler calls: 6548, compilation errors: 6397, runtime errors: 2, failed runs: 134, ok runs: 0
:::: FAILED :::: size: 3305 / 4045 :::: Compiler calls: 6549, compilation errors: 6400, runtime errors: 2, failed runs: 135, ok runs: 0
:::: FAILED :::: size: 3305 / 4045 :::: Compiler calls: 6549, compilation errors: 6404, runtime errors: 2, failed runs: 136, ok runs: 0
:::: FAILED :::: size: 3297 / 4045 :::: Compiler calls: 6759, compilation errors: 6605, runtime errors: 2, failed runs: 137, ok runs: 0
:::: FAILED :::: size: 3297 / 4045 :::: Compiler calls: 6764, compilation errors: 6615, runtime errors: 3, failed runs: 138, ok runs: 0
:::: FAILED :::: size: 3289 / 4045 :::: Compiler calls: 6985, compilation errors: 6828, runtime errors: 3, failed runs: 139, ok runs: 0
:::: FAILED :::: size: 3289 / 4045 :::: Compiler calls: 6986, compilation errors: 6830, runtime errors: 4, failed runs: 140, ok runs: 0
:::: FAILED :::: size: 3281 / 4045 :::: Compiler calls: 7192, compilation errors: 7033, runtime errors: 4, failed runs: 141, ok runs: 0
:::: FAILED :::: size: 3273 / 4045 :::: Compiler calls: 7425, compilation errors: 7262, runtime errors: 6, failed runs: 142, ok runs: 0
:::: FAILED :::: size: 3273 / 4045 :::: Compiler calls: 7451, compilation errors: 7287, runtime errors: 6, failed runs: 143, ok runs: 0
:::: FAILED :::: size: 3265 / 4045 :::: Compiler calls: 7663, compilation errors: 7497, runtime errors: 7, failed runs: 144, ok runs: 0
:::: FAILED :::: size: 3265 / 4045 :::: Compiler calls: 7664, compilation errors: 7502, runtime errors: 7, failed runs: 145, ok runs: 0
:::: FAILED :::: size: 3257 / 4045 :::: Compiler calls: 7910, compilation errors: 7741, runtime errors: 8, failed runs: 146, ok runs: 0
:::: FAILED :::: size: 3257 / 4045 :::: Compiler calls: 7921, compilation errors: 7752, runtime errors: 8, failed runs: 147, ok runs: 0
:::: FAILED :::: size: 3257 / 4045 :::: Compiler calls: 7935, compilation errors: 7765, runtime errors: 8, failed runs: 148, ok runs: 0
:::: FAILED :::: size: 3257 / 4045 :::: Compiler calls: 7939, compilation errors: 7768, runtime errors: 8, failed runs: 149, ok runs: 0
:::: FAILED :::: size: 3249 / 4045 :::: Compiler calls: 8142, compilation errors: 7969, runtime errors: 9, failed runs: 150, ok runs: 0
:::: FAILED :::: size: 3241 / 4045 :::: Compiler calls: 8392, compilation errors: 8216, runtime errors: 10, failed runs: 151, ok runs: 0
:::: FAILED :::: size: 3241 / 4045 :::: Compiler calls: 8393, compilation errors: 8222, runtime errors: 10, failed runs: 152, ok runs: 0
:::: FAILED :::: size: 3241 / 4045 :::: Compiler calls: 8396, compilation errors: 8228, runtime errors: 10, failed runs: 153, ok runs: 0
:::: FAILED :::: size: 3233 / 4045 :::: Compiler calls: 8649, compilation errors: 8469, runtime errors: 11, failed runs: 154, ok runs: 0
:::: FAILED :::: size: 3233 / 4045 :::: Compiler calls: 8650, compilation errors: 8470, runtime errors: 11, failed runs: 155, ok runs: 0
:::: FAILED :::: size: 3233 / 4045 :::: Compiler calls: 8650, compilation errors: 8477, runtime errors: 11, failed runs: 156, ok runs: 0
:::: FAILED :::: size: 3233 / 4045 :::: Compiler calls: 8650, compilation errors: 8478, runtime errors: 11, failed runs: 157, ok runs: 0
:::: FAILED :::: size: 3225 / 4045 :::: Compiler calls: 8910, compilation errors: 8725, runtime errors: 12, failed runs: 158, ok runs: 0
:::: FAILED :::: size: 3217 / 4045 :::: Compiler calls: 9173, compilation errors: 8986, runtime errors: 13, failed runs: 159, ok runs: 0
:::: FAILED :::: size: 3217 / 4045 :::: Compiler calls: 9174, compilation errors: 8995, runtime errors: 13, failed runs: 160, ok runs: 0
:::: FAILED :::: size: 3209 / 4045 :::: Compiler calls: 9450, compilation errors: 9261, runtime errors: 14, failed runs: 161, ok runs: 0
:::: FAILED :::: size: 3209 / 4045 :::: Compiler calls: 9454, compilation errors: 9268, runtime errors: 14, failed runs: 162, ok runs: 0
:::: FAILED :::: size: 3201 / 4045 :::: Compiler calls: 9738, compilation errors: 9545, runtime errors: 15, failed runs: 163, ok runs: 0
:::: FAILED :::: size: 3193 / 4045 :::: Compiler calls: 10052, compilation errors: 9856, runtime errors: 18, failed runs: 164, ok runs: 0
:::: FAILED :::: size: 3193 / 4045 :::: Compiler calls: 10057, compilation errors: 9859, runtime errors: 18, failed runs: 165, ok runs: 0
:::: FAILED :::: size: 3193 / 4045 :::: Compiler calls: 10057, compilation errors: 9864, runtime errors: 18, failed runs: 166, ok runs: 0
:::: FAILED :::: size: 3193 / 4045 :::: Compiler calls: 10057, compilation errors: 9869, runtime errors: 18, failed runs: 167, ok runs: 0
:::: FAILED :::: size: 3185 / 4045 :::: Compiler calls: 10372, compilation errors: 10170, runtime errors: 20, failed runs: 168, ok runs: 0
:::: FAILED :::: size: 3185 / 4045 :::: Compiler calls: 10374, compilation errors: 10172, runtime errors: 20, failed runs: 169, ok runs: 0
:::: FAILED :::: size: 3185 / 4045 :::: Compiler calls: 10374, compilation errors: 10172, runtime errors: 20, failed runs: 170, ok runs: 0
:::: FAILED :::: size: 3177 / 4045 :::: Compiler calls: 10701, compilation errors: 10494, runtime errors: 22, failed runs: 171, ok runs: 0
:::: FAILED :::: size: 3177 / 4045 :::: Compiler calls: 10703, compilation errors: 10496, runtime errors: 22, failed runs: 172, ok runs: 0
:::: FAILED :::: size: 3177 / 4045 :::: Compiler calls: 10703, compilation errors: 10500, runtime errors: 22, failed runs: 173, ok runs: 0
:::: FAILED :::: size: 3169 / 4045 :::: Compiler calls: 11017, compilation errors: 10806, runtime errors: 23, failed runs: 174, ok runs: 0
:::: FAILED :::: size: 3169 / 4045 :::: Compiler calls: 11029, compilation errors: 10818, runtime errors: 24, failed runs: 175, ok runs: 0
:::: FAILED :::: size: 3161 / 4045 :::: Compiler calls: 11360, compilation errors: 11143, runtime errors: 26, failed runs: 176, ok runs: 0
:::: FAILED :::: size: 3162 / 4045 :::: Compiler calls: 11361, compilation errors: 11151, runtime errors: 26, failed runs: 177, ok runs: 0
:::: FAILED :::: size: 3154 / 4045 :::: Compiler calls: 11707, compilation errors: 11488, runtime errors: 28, failed runs: 178, ok runs: 0
:::: FAILED :::: size: 3154 / 4045 :::: Compiler calls: 11710, compilation errors: 11488, runtime errors: 28, failed runs: 179, ok runs: 0
:::: FAILED :::: size: 3153 / 4045 :::: Compiler calls: 11710, compilation errors: 11490, runtime errors: 28, failed runs: 180, ok runs: 0
:::: FAILED :::: size: 3146 / 4045 :::: Compiler calls: 12069, compilation errors: 11844, runtime errors: 31, failed runs: 181, ok runs: 0
:::: FAILED :::: size: 3146 / 4045 :::: Compiler calls: 12072, compilation errors: 11845, runtime errors: 32, failed runs: 182, ok runs: 0
:::: FAILED :::: size: 3147 / 4045 :::: Compiler calls: 12072, compilation errors: 11846, runtime errors: 32, failed runs: 183, ok runs: 0
:::: FAILED :::: size: 3146 / 4045 :::: Compiler calls: 12072, compilation errors: 11847, runtime errors: 32, failed runs: 184, ok runs: 0
:::: FAILED :::: size: 3147 / 4045 :::: Compiler calls: 12072, compilation errors: 11848, runtime errors: 32, failed runs: 185, ok runs: 0
:::: FAILED :::: size: 3138 / 4045 :::: Compiler calls: 12422, compilation errors: 12187, runtime errors: 34, failed runs: 186, ok runs: 0
:::: FAILED :::: size: 3139 / 4045 :::: Compiler calls: 12423, compilation errors: 12189, runtime errors: 34, failed runs: 187, ok runs: 0
:::: FAILED :::: size: 3138 / 4045 :::: Compiler calls: 12453, compilation errors: 12216, runtime errors: 34, failed runs: 188, ok runs: 0
:::: FAILED :::: size: 3131 / 4045 :::: Compiler calls: 12770, compilation errors: 12531, runtime errors: 37, failed runs: 189, ok runs: 0
:::: FAILED :::: size: 3123 / 4045 :::: Compiler calls: 13132, compilation errors: 12887, runtime errors: 40, failed runs: 190, ok runs: 0
