Using executor CodeLineTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/cli_1_b/',
	m_sourceFolderPath='src/java/',
	m_unitTestFolderPath='src/test/',
	m_unitTestMethod='org.apache.commons.cli.bug.BugCLI13Test#testCLI13',
	m_expectedResult='junit.framework.AssertionFailedError',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=true,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
############## RUNNING TEST NR. 0 ##############
Formatting code in source folder
:::: FAILED :::: size: 4045 / 4045 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: size: 3808 / 4045 :::: Compiler calls: 805, compilation errors: 774, runtime errors: 0, failed runs: 16, ok runs: 0
:::: FAILED :::: size: 3808 / 4045 :::: Compiler calls: 805, compilation errors: 776, runtime errors: 0, failed runs: 17, ok runs: 0
:::: FAILED :::: size: 3792 / 4045 :::: Compiler calls: 855, compilation errors: 822, runtime errors: 0, failed runs: 18, ok runs: 0
:::: FAILED :::: size: 3792 / 4045 :::: Compiler calls: 856, compilation errors: 827, runtime errors: 0, failed runs: 19, ok runs: 0
:::: FAILED :::: size: 3792 / 4045 :::: Compiler calls: 860, compilation errors: 834, runtime errors: 0, failed runs: 20, ok runs: 0
:::: FAILED :::: size: 3792 / 4045 :::: Compiler calls: 877, compilation errors: 841, runtime errors: 0, failed runs: 21, ok runs: 0
:::: FAILED :::: size: 3776 / 4045 :::: Compiler calls: 898, compilation errors: 861, runtime errors: 0, failed runs: 22, ok runs: 0
:::: FAILED :::: size: 3776 / 4045 :::: Compiler calls: 899, compilation errors: 867, runtime errors: 0, failed runs: 23, ok runs: 0
:::: FAILED :::: size: 3776 / 4045 :::: Compiler calls: 900, compilation errors: 867, runtime errors: 0, failed runs: 24, ok runs: 0
:::: FAILED :::: size: 3776 / 4045 :::: Compiler calls: 927, compilation errors: 887, runtime errors: 0, failed runs: 25, ok runs: 0
:::: FAILED :::: size: 3760 / 4045 :::: Compiler calls: 934, compilation errors: 893, runtime errors: 0, failed runs: 26, ok runs: 0
:::: FAILED :::: size: 3744 / 4045 :::: Compiler calls: 989, compilation errors: 947, runtime errors: 0, failed runs: 27, ok runs: 0
:::: FAILED :::: size: 3744 / 4045 :::: Compiler calls: 990, compilation errors: 952, runtime errors: 0, failed runs: 28, ok runs: 0
:::: FAILED :::: size: 3744 / 4045 :::: Compiler calls: 995, compilation errors: 952, runtime errors: 0, failed runs: 29, ok runs: 0
:::: FAILED :::: size: 3728 / 4045 :::: Compiler calls: 1058, compilation errors: 1013, runtime errors: 0, failed runs: 30, ok runs: 0
:::: FAILED :::: size: 3728 / 4045 :::: Compiler calls: 1059, compilation errors: 1016, runtime errors: 0, failed runs: 31, ok runs: 0
:::: FAILED :::: size: 3728 / 4045 :::: Compiler calls: 1059, compilation errors: 1016, runtime errors: 0, failed runs: 32, ok runs: 0
:::: FAILED :::: size: 3712 / 4045 :::: Compiler calls: 1127, compilation errors: 1079, runtime errors: 0, failed runs: 33, ok runs: 0
:::: FAILED :::: size: 3712 / 4045 :::: Compiler calls: 1127, compilation errors: 1079, runtime errors: 0, failed runs: 34, ok runs: 0
:::: FAILED :::: size: 3712 / 4045 :::: Compiler calls: 1128, compilation errors: 1080, runtime errors: 0, failed runs: 35, ok runs: 0
:::: FAILED :::: size: 3696 / 4045 :::: Compiler calls: 1192, compilation errors: 1141, runtime errors: 0, failed runs: 36, ok runs: 0
:::: FAILED :::: size: 3680 / 4045 :::: Compiler calls: 1283, compilation errors: 1232, runtime errors: 0, failed runs: 37, ok runs: 0
:::: FAILED :::: size: 3680 / 4045 :::: Compiler calls: 1285, compilation errors: 1234, runtime errors: 0, failed runs: 38, ok runs: 0
:::: FAILED :::: size: 3680 / 4045 :::: Compiler calls: 1285, compilation errors: 1238, runtime errors: 0, failed runs: 39, ok runs: 0
:::: FAILED :::: size: 3680 / 4045 :::: Compiler calls: 1285, compilation errors: 1242, runtime errors: 0, failed runs: 40, ok runs: 0
:::: FAILED :::: size: 3664 / 4045 :::: Compiler calls: 1374, compilation errors: 1318, runtime errors: 0, failed runs: 41, ok runs: 0
:::: FAILED :::: size: 3664 / 4045 :::: Compiler calls: 1374, compilation errors: 1320, runtime errors: 0, failed runs: 42, ok runs: 0
:::: FAILED :::: size: 3664 / 4045 :::: Compiler calls: 1400, compilation errors: 1343, runtime errors: 0, failed runs: 43, ok runs: 0
:::: FAILED :::: size: 3648 / 4045 :::: Compiler calls: 1472, compilation errors: 1413, runtime errors: 0, failed runs: 44, ok runs: 0
:::: FAILED :::: size: 3648 / 4045 :::: Compiler calls: 1498, compilation errors: 1440, runtime errors: 0, failed runs: 45, ok runs: 0
:::: FAILED :::: size: 3632 / 4045 :::: Compiler calls: 1608, compilation errors: 1548, runtime errors: 0, failed runs: 46, ok runs: 0
:::: FAILED :::: size: 3617 / 4045 :::: Compiler calls: 1814, compilation errors: 1754, runtime errors: 0, failed runs: 47, ok runs: 0
:::: FAILED :::: size: 3602 / 4045 :::: Compiler calls: 2046, compilation errors: 1998, runtime errors: 0, failed runs: 48, ok runs: 0
:::: FAILED :::: size: 3586 / 4045 :::: Compiler calls: 2227, compilation errors: 2164, runtime errors: 0, failed runs: 49, ok runs: 0
:::: FAILED :::: size: 3570 / 4045 :::: Compiler calls: 2455, compilation errors: 2402, runtime errors: 2, failed runs: 50, ok runs: 0
:::: FAILED :::: size: 3570 / 4045 :::: Compiler calls: 2455, compilation errors: 2402, runtime errors: 2, failed runs: 51, ok runs: 0
:::: FAILED :::: size: 3554 / 4045 :::: Compiler calls: 2681, compilation errors: 2627, runtime errors: 2, failed runs: 52, ok runs: 0
:::: FAILED :::: size: 3546 / 4045 :::: Compiler calls: 2943, compilation errors: 2873, runtime errors: 2, failed runs: 53, ok runs: 0
:::: FAILED :::: size: 3546 / 4045 :::: Compiler calls: 2944, compilation errors: 2875, runtime errors: 2, failed runs: 54, ok runs: 0
:::: FAILED :::: size: 3546 / 4045 :::: Compiler calls: 2944, compilation errors: 2875, runtime errors: 2, failed runs: 55, ok runs: 0
:::: FAILED :::: size: 3546 / 4045 :::: Compiler calls: 2944, compilation errors: 2876, runtime errors: 2, failed runs: 56, ok runs: 0
:::: FAILED :::: size: 3546 / 4045 :::: Compiler calls: 2944, compilation errors: 2880, runtime errors: 2, failed runs: 57, ok runs: 0
:::: FAILED :::: size: 3538 / 4045 :::: Compiler calls: 2981, compilation errors: 2908, runtime errors: 2, failed runs: 58, ok runs: 0
:::: FAILED :::: size: 3538 / 4045 :::: Compiler calls: 2983, compilation errors: 2909, runtime errors: 2, failed runs: 59, ok runs: 0
:::: FAILED :::: size: 3538 / 4045 :::: Compiler calls: 2984, compilation errors: 2914, runtime errors: 2, failed runs: 60, ok runs: 0
:::: FAILED :::: size: 3538 / 4045 :::: Compiler calls: 2984, compilation errors: 2915, runtime errors: 2, failed runs: 61, ok runs: 0
:::: FAILED :::: size: 3530 / 4045 :::: Compiler calls: 3027, compilation errors: 2948, runtime errors: 2, failed runs: 62, ok runs: 0
:::: FAILED :::: size: 3530 / 4045 :::: Compiler calls: 3028, compilation errors: 2955, runtime errors: 2, failed runs: 63, ok runs: 0
:::: FAILED :::: size: 3530 / 4045 :::: Compiler calls: 3028, compilation errors: 2955, runtime errors: 2, failed runs: 64, ok runs: 0
:::: FAILED :::: size: 3522 / 4045 :::: Compiler calls: 3070, compilation errors: 2988, runtime errors: 2, failed runs: 65, ok runs: 0
:::: FAILED :::: size: 3514 / 4045 :::: Compiler calls: 3120, compilation errors: 3037, runtime errors: 2, failed runs: 66, ok runs: 0
:::: FAILED :::: size: 3514 / 4045 :::: Compiler calls: 3121, compilation errors: 3044, runtime errors: 2, failed runs: 67, ok runs: 0
:::: FAILED :::: size: 3506 / 4045 :::: Compiler calls: 3177, compilation errors: 3092, runtime errors: 2, failed runs: 68, ok runs: 0
:::: FAILED :::: size: 3506 / 4045 :::: Compiler calls: 3178, compilation errors: 3092, runtime errors: 2, failed runs: 69, ok runs: 0
:::: FAILED :::: size: 3498 / 4045 :::: Compiler calls: 3242, compilation errors: 3157, runtime errors: 2, failed runs: 70, ok runs: 0
:::: FAILED :::: size: 3490 / 4045 :::: Compiler calls: 3312, compilation errors: 3224, runtime errors: 2, failed runs: 71, ok runs: 0
:::: FAILED :::: size: 3490 / 4045 :::: Compiler calls: 3313, compilation errors: 3235, runtime errors: 2, failed runs: 72, ok runs: 0
:::: FAILED :::: size: 3482 / 4045 :::: Compiler calls: 3405, compilation errors: 3315, runtime errors: 2, failed runs: 73, ok runs: 0
:::: FAILED :::: size: 3482 / 4045 :::: Compiler calls: 3406, compilation errors: 3323, runtime errors: 2, failed runs: 74, ok runs: 0
:::: FAILED :::: size: 3482 / 4045 :::: Compiler calls: 3406, compilation errors: 3323, runtime errors: 2, failed runs: 75, ok runs: 0
:::: FAILED :::: size: 3482 / 4045 :::: Compiler calls: 3406, compilation errors: 3326, runtime errors: 2, failed runs: 76, ok runs: 0
:::: FAILED :::: size: 3474 / 4045 :::: Compiler calls: 3475, compilation errors: 3383, runtime errors: 2, failed runs: 77, ok runs: 0
:::: FAILED :::: size: 3466 / 4045 :::: Compiler calls: 3580, compilation errors: 3485, runtime errors: 2, failed runs: 78, ok runs: 0
:::: FAILED :::: size: 3466 / 4045 :::: Compiler calls: 3580, compilation errors: 3486, runtime errors: 2, failed runs: 79, ok runs: 0
:::: FAILED :::: size: 3466 / 4045 :::: Compiler calls: 3580, compilation errors: 3491, runtime errors: 2, failed runs: 80, ok runs: 0
:::: FAILED :::: size: 3458 / 4045 :::: Compiler calls: 3667, compilation errors: 3569, runtime errors: 2, failed runs: 81, ok runs: 0
:::: FAILED :::: size: 3458 / 4045 :::: Compiler calls: 3671, compilation errors: 3580, runtime errors: 2, failed runs: 82, ok runs: 0
:::: FAILED :::: size: 3450 / 4045 :::: Compiler calls: 3766, compilation errors: 3666, runtime errors: 2, failed runs: 83, ok runs: 0
:::: FAILED :::: size: 3450 / 4045 :::: Compiler calls: 3767, compilation errors: 3674, runtime errors: 2, failed runs: 84, ok runs: 0
:::: FAILED :::: size: 3450 / 4045 :::: Compiler calls: 3767, compilation errors: 3676, runtime errors: 2, failed runs: 85, ok runs: 0
:::: FAILED :::: size: 3442 / 4045 :::: Compiler calls: 3876, compilation errors: 3773, runtime errors: 2, failed runs: 86, ok runs: 0
:::: FAILED :::: size: 3442 / 4045 :::: Compiler calls: 3877, compilation errors: 3777, runtime errors: 2, failed runs: 87, ok runs: 0
:::: FAILED :::: size: 3442 / 4045 :::: Compiler calls: 3877, compilation errors: 3782, runtime errors: 2, failed runs: 88, ok runs: 0
:::: FAILED :::: size: 3434 / 4045 :::: Compiler calls: 3974, compilation errors: 3868, runtime errors: 2, failed runs: 89, ok runs: 0
:::: FAILED :::: size: 3426 / 4045 :::: Compiler calls: 4091, compilation errors: 3984, runtime errors: 2, failed runs: 90, ok runs: 0
:::: FAILED :::: size: 3426 / 4045 :::: Compiler calls: 4093, compilation errors: 3991, runtime errors: 2, failed runs: 91, ok runs: 0
:::: FAILED :::: size: 3426 / 4045 :::: Compiler calls: 4098, compilation errors: 3997, runtime errors: 2, failed runs: 92, ok runs: 0
:::: FAILED :::: size: 3418 / 4045 :::: Compiler calls: 4207, compilation errors: 4098, runtime errors: 2, failed runs: 93, ok runs: 0
:::: FAILED :::: size: 3410 / 4045 :::: Compiler calls: 4315, compilation errors: 4204, runtime errors: 2, failed runs: 94, ok runs: 0
:::: FAILED :::: size: 3402 / 4045 :::: Compiler calls: 4458, compilation errors: 4347, runtime errors: 2, failed runs: 95, ok runs: 0
:::: FAILED :::: size: 3394 / 4045 :::: Compiler calls: 4578, compilation errors: 4467, runtime errors: 2, failed runs: 96, ok runs: 0
:::: FAILED :::: size: 3386 / 4045 :::: Compiler calls: 4722, compilation errors: 4608, runtime errors: 2, failed runs: 97, ok runs: 0
:::: FAILED :::: size: 3386 / 4045 :::: Compiler calls: 4722, compilation errors: 4608, runtime errors: 2, failed runs: 98, ok runs: 0
:::: FAILED :::: size: 3386 / 4045 :::: Compiler calls: 4723, compilation errors: 4608, runtime errors: 2, failed runs: 99, ok runs: 0
:::: FAILED :::: size: 3386 / 4045 :::: Compiler calls: 4723, compilation errors: 4608, runtime errors: 2, failed runs: 100, ok runs: 0
:::: FAILED :::: size: 3386 / 4045 :::: Compiler calls: 4723, compilation errors: 4610, runtime errors: 2, failed runs: 101, ok runs: 0
:::: FAILED :::: size: 3386 / 4045 :::: Compiler calls: 4723, compilation errors: 4610, runtime errors: 2, failed runs: 102, ok runs: 0
:::: FAILED :::: size: 3378 / 4045 :::: Compiler calls: 4860, compilation errors: 4740, runtime errors: 2, failed runs: 103, ok runs: 0
:::: FAILED :::: size: 3378 / 4045 :::: Compiler calls: 4862, compilation errors: 4745, runtime errors: 2, failed runs: 104, ok runs: 0
:::: FAILED :::: size: 3378 / 4045 :::: Compiler calls: 4869, compilation errors: 4748, runtime errors: 2, failed runs: 105, ok runs: 0
:::: FAILED :::: size: 3378 / 4045 :::: Compiler calls: 4879, compilation errors: 4757, runtime errors: 2, failed runs: 106, ok runs: 0
:::: FAILED :::: size: 3370 / 4045 :::: Compiler calls: 4999, compilation errors: 4875, runtime errors: 2, failed runs: 107, ok runs: 0
:::: FAILED :::: size: 3362 / 4045 :::: Compiler calls: 5142, compilation errors: 5017, runtime errors: 2, failed runs: 108, ok runs: 0
:::: FAILED :::: size: 3362 / 4045 :::: Compiler calls: 5143, compilation errors: 5028, runtime errors: 2, failed runs: 109, ok runs: 0
:::: FAILED :::: size: 3362 / 4045 :::: Compiler calls: 5143, compilation errors: 5029, runtime errors: 2, failed runs: 110, ok runs: 0
:::: FAILED :::: size: 3354 / 4045 :::: Compiler calls: 5287, compilation errors: 5159, runtime errors: 2, failed runs: 111, ok runs: 0
:::: FAILED :::: size: 3354 / 4045 :::: Compiler calls: 5288, compilation errors: 5163, runtime errors: 2, failed runs: 112, ok runs: 0
:::: FAILED :::: size: 3354 / 4045 :::: Compiler calls: 5288, compilation errors: 5165, runtime errors: 2, failed runs: 113, ok runs: 0
:::: FAILED :::: size: 3354 / 4045 :::: Compiler calls: 5288, compilation errors: 5165, runtime errors: 2, failed runs: 114, ok runs: 0
:::: FAILED :::: size: 3354 / 4045 :::: Compiler calls: 5288, compilation errors: 5170, runtime errors: 2, failed runs: 115, ok runs: 0
:::: FAILED :::: size: 3346 / 4045 :::: Compiler calls: 5416, compilation errors: 5284, runtime errors: 2, failed runs: 116, ok runs: 0
:::: FAILED :::: size: 3338 / 4045 :::: Compiler calls: 5555, compilation errors: 5421, runtime errors: 2, failed runs: 117, ok runs: 0
:::: FAILED :::: size: 3338 / 4045 :::: Compiler calls: 5556, compilation errors: 5430, runtime errors: 2, failed runs: 118, ok runs: 0
:::: FAILED :::: size: 3338 / 4045 :::: Compiler calls: 5559, compilation errors: 5434, runtime errors: 2, failed runs: 119, ok runs: 0
:::: FAILED :::: size: 3330 / 4045 :::: Compiler calls: 5693, compilation errors: 5557, runtime errors: 2, failed runs: 120, ok runs: 0
:::: FAILED :::: size: 3330 / 4045 :::: Compiler calls: 5694, compilation errors: 5557, runtime errors: 2, failed runs: 121, ok runs: 0
:::: FAILED :::: size: 3330 / 4045 :::: Compiler calls: 5694, compilation errors: 5565, runtime errors: 2, failed runs: 122, ok runs: 0
:::: FAILED :::: size: 3322 / 4045 :::: Compiler calls: 5847, compilation errors: 5707, runtime errors: 2, failed runs: 123, ok runs: 0
:::: FAILED :::: size: 3322 / 4045 :::: Compiler calls: 5848, compilation errors: 5712, runtime errors: 2, failed runs: 124, ok runs: 0
:::: FAILED :::: size: 3322 / 4045 :::: Compiler calls: 5848, compilation errors: 5712, runtime errors: 2, failed runs: 125, ok runs: 0
:::: FAILED :::: size: 3322 / 4045 :::: Compiler calls: 5848, compilation errors: 5712, runtime errors: 2, failed runs: 126, ok runs: 0
:::: FAILED :::: size: 3314 / 4045 :::: Compiler calls: 6014, compilation errors: 5870, runtime errors: 2, failed runs: 127, ok runs: 0
:::: FAILED :::: size: 3314 / 4045 :::: Compiler calls: 6015, compilation errors: 5870, runtime errors: 2, failed runs: 128, ok runs: 0
:::: FAILED :::: size: 3314 / 4045 :::: Compiler calls: 6015, compilation errors: 5871, runtime errors: 2, failed runs: 129, ok runs: 0
:::: FAILED :::: size: 3314 / 4045 :::: Compiler calls: 6015, compilation errors: 5872, runtime errors: 2, failed runs: 130, ok runs: 0
:::: FAILED :::: size: 3314 / 4045 :::: Compiler calls: 6015, compilation errors: 5874, runtime errors: 2, failed runs: 131, ok runs: 0
:::: FAILED :::: size: 3306 / 4045 :::: Compiler calls: 6177, compilation errors: 6028, runtime errors: 2, failed runs: 132, ok runs: 0
:::: FAILED :::: size: 3306 / 4045 :::: Compiler calls: 6178, compilation errors: 6031, runtime errors: 2, failed runs: 133, ok runs: 0
:::: FAILED :::: size: 3306 / 4045 :::: Compiler calls: 6178, compilation errors: 6032, runtime errors: 2, failed runs: 134, ok runs: 0
:::: FAILED :::: size: 3306 / 4045 :::: Compiler calls: 6178, compilation errors: 6033, runtime errors: 2, failed runs: 135, ok runs: 0
:::: FAILED :::: size: 3298 / 4045 :::: Compiler calls: 6341, compilation errors: 6188, runtime errors: 2, failed runs: 136, ok runs: 0
:::: FAILED :::: size: 3298 / 4045 :::: Compiler calls: 6342, compilation errors: 6201, runtime errors: 2, failed runs: 137, ok runs: 0
:::: FAILED :::: size: 3290 / 4045 :::: Compiler calls: 6508, compilation errors: 6354, runtime errors: 2, failed runs: 138, ok runs: 0
:::: FAILED :::: size: 3290 / 4045 :::: Compiler calls: 6509, compilation errors: 6359, runtime errors: 2, failed runs: 139, ok runs: 0
:::: FAILED :::: size: 3290 / 4045 :::: Compiler calls: 6509, compilation errors: 6359, runtime errors: 2, failed runs: 140, ok runs: 0
:::: FAILED :::: size: 3290 / 4045 :::: Compiler calls: 6509, compilation errors: 6360, runtime errors: 2, failed runs: 141, ok runs: 0
:::: FAILED :::: size: 3282 / 4045 :::: Compiler calls: 6684, compilation errors: 6525, runtime errors: 2, failed runs: 142, ok runs: 0
:::: FAILED :::: size: 3282 / 4045 :::: Compiler calls: 6685, compilation errors: 6529, runtime errors: 2, failed runs: 143, ok runs: 0
:::: FAILED :::: size: 3282 / 4045 :::: Compiler calls: 6685, compilation errors: 6532, runtime errors: 2, failed runs: 144, ok runs: 0
:::: FAILED :::: size: 3282 / 4045 :::: Compiler calls: 6691, compilation errors: 6534, runtime errors: 2, failed runs: 145, ok runs: 0
:::: FAILED :::: size: 3274 / 4045 :::: Compiler calls: 6860, compilation errors: 6697, runtime errors: 2, failed runs: 146, ok runs: 0
:::: FAILED :::: size: 3274 / 4045 :::: Compiler calls: 6863, compilation errors: 6704, runtime errors: 2, failed runs: 147, ok runs: 0
:::: FAILED :::: size: 3274 / 4045 :::: Compiler calls: 6863, compilation errors: 6705, runtime errors: 2, failed runs: 148, ok runs: 0
:::: FAILED :::: size: 3266 / 4045 :::: Compiler calls: 7036, compilation errors: 6870, runtime errors: 2, failed runs: 149, ok runs: 0
:::: FAILED :::: size: 3266 / 4045 :::: Compiler calls: 7037, compilation errors: 6878, runtime errors: 2, failed runs: 150, ok runs: 0
:::: FAILED :::: size: 3258 / 4045 :::: Compiler calls: 7226, compilation errors: 7058, runtime errors: 2, failed runs: 151, ok runs: 0
:::: FAILED :::: size: 3258 / 4045 :::: Compiler calls: 7227, compilation errors: 7059, runtime errors: 2, failed runs: 152, ok runs: 0
:::: FAILED :::: size: 3258 / 4045 :::: Compiler calls: 7227, compilation errors: 7059, runtime errors: 2, failed runs: 153, ok runs: 0
:::: FAILED :::: size: 3258 / 4045 :::: Compiler calls: 7227, compilation errors: 7059, runtime errors: 2, failed runs: 154, ok runs: 0
:::: FAILED :::: size: 3250 / 4045 :::: Compiler calls: 7420, compilation errors: 7248, runtime errors: 3, failed runs: 155, ok runs: 0
:::: FAILED :::: size: 3250 / 4045 :::: Compiler calls: 7422, compilation errors: 7252, runtime errors: 3, failed runs: 156, ok runs: 0
:::: FAILED :::: size: 3250 / 4045 :::: Compiler calls: 7422, compilation errors: 7255, runtime errors: 3, failed runs: 157, ok runs: 0
:::: FAILED :::: size: 3242 / 4045 :::: Compiler calls: 7624, compilation errors: 7447, runtime errors: 4, failed runs: 158, ok runs: 0
:::: FAILED :::: size: 3242 / 4045 :::: Compiler calls: 7625, compilation errors: 7449, runtime errors: 4, failed runs: 159, ok runs: 0
:::: FAILED :::: size: 3242 / 4045 :::: Compiler calls: 7625, compilation errors: 7455, runtime errors: 4, failed runs: 160, ok runs: 0
:::: FAILED :::: size: 3242 / 4045 :::: Compiler calls: 7625, compilation errors: 7457, runtime errors: 4, failed runs: 161, ok runs: 0
:::: FAILED :::: size: 3234 / 4045 :::: Compiler calls: 7839, compilation errors: 7657, runtime errors: 5, failed runs: 162, ok runs: 0
:::: FAILED :::: size: 3234 / 4045 :::: Compiler calls: 7839, compilation errors: 7657, runtime errors: 5, failed runs: 163, ok runs: 0
:::: FAILED :::: size: 3234 / 4045 :::: Compiler calls: 7840, compilation errors: 7659, runtime errors: 5, failed runs: 164, ok runs: 0
:::: FAILED :::: size: 3234 / 4045 :::: Compiler calls: 7840, compilation errors: 7659, runtime errors: 5, failed runs: 165, ok runs: 0
:::: FAILED :::: size: 3234 / 4045 :::: Compiler calls: 7840, compilation errors: 7659, runtime errors: 5, failed runs: 166, ok runs: 0
:::: FAILED :::: size: 3234 / 4045 :::: Compiler calls: 7840, compilation errors: 7660, runtime errors: 5, failed runs: 167, ok runs: 0
:::: FAILED :::: size: 3226 / 4045 :::: Compiler calls: 8041, compilation errors: 7852, runtime errors: 6, failed runs: 168, ok runs: 0
:::: FAILED :::: size: 3226 / 4045 :::: Compiler calls: 8042, compilation errors: 7853, runtime errors: 6, failed runs: 169, ok runs: 0
:::: FAILED :::: size: 3226 / 4045 :::: Compiler calls: 8042, compilation errors: 7858, runtime errors: 6, failed runs: 170, ok runs: 0
:::: FAILED :::: size: 3226 / 4045 :::: Compiler calls: 8042, compilation errors: 7861, runtime errors: 6, failed runs: 171, ok runs: 0
:::: FAILED :::: size: 3218 / 4045 :::: Compiler calls: 8247, compilation errors: 8053, runtime errors: 7, failed runs: 172, ok runs: 0
:::: FAILED :::: size: 3218 / 4045 :::: Compiler calls: 8250, compilation errors: 8059, runtime errors: 7, failed runs: 173, ok runs: 0
:::: FAILED :::: size: 3218 / 4045 :::: Compiler calls: 8250, compilation errors: 8059, runtime errors: 7, failed runs: 174, ok runs: 0
:::: FAILED :::: size: 3210 / 4045 :::: Compiler calls: 8459, compilation errors: 8262, runtime errors: 8, failed runs: 175, ok runs: 0
:::: FAILED :::: size: 3210 / 4045 :::: Compiler calls: 8461, compilation errors: 8264, runtime errors: 8, failed runs: 176, ok runs: 0
:::: FAILED :::: size: 3210 / 4045 :::: Compiler calls: 8461, compilation errors: 8269, runtime errors: 8, failed runs: 177, ok runs: 0
:::: FAILED :::: size: 3202 / 4045 :::: Compiler calls: 8665, compilation errors: 8463, runtime errors: 9, failed runs: 178, ok runs: 0
:::: FAILED :::: size: 3202 / 4045 :::: Compiler calls: 8666, compilation errors: 8477, runtime errors: 9, failed runs: 179, ok runs: 0
:::: FAILED :::: size: 3194 / 4045 :::: Compiler calls: 8875, compilation errors: 8670, runtime errors: 10, failed runs: 180, ok runs: 0
:::: FAILED :::: size: 3186 / 4045 :::: Compiler calls: 9111, compilation errors: 8904, runtime errors: 11, failed runs: 181, ok runs: 0
:::: FAILED :::: size: 3186 / 4045 :::: Compiler calls: 9113, compilation errors: 8906, runtime errors: 11, failed runs: 182, ok runs: 0
:::: FAILED :::: size: 3186 / 4045 :::: Compiler calls: 9113, compilation errors: 8906, runtime errors: 11, failed runs: 183, ok runs: 0
:::: FAILED :::: size: 3186 / 4045 :::: Compiler calls: 9113, compilation errors: 8907, runtime errors: 11, failed runs: 184, ok runs: 0
:::: FAILED :::: size: 3178 / 4045 :::: Compiler calls: 9349, compilation errors: 9137, runtime errors: 12, failed runs: 185, ok runs: 0
:::: FAILED :::: size: 3178 / 4045 :::: Compiler calls: 9362, compilation errors: 9150, runtime errors: 12, failed runs: 186, ok runs: 0
:::: FAILED :::: size: 3178 / 4045 :::: Compiler calls: 9369, compilation errors: 9156, runtime errors: 12, failed runs: 187, ok runs: 0
:::: FAILED :::: size: 3170 / 4045 :::: Compiler calls: 9597, compilation errors: 9381, runtime errors: 13, failed runs: 188, ok runs: 0
:::: FAILED :::: size: 3170 / 4045 :::: Compiler calls: 9597, compilation errors: 9381, runtime errors: 13, failed runs: 189, ok runs: 0
