Using executor CodeLineTestExecutor with executor options:
{
	m_modulePath='/home/lukasbosshart/workspace/defects4j/bugs/jsoup_9_b/',
	m_sourceFolderPath='src/main/java/',
	m_unitTestFolderPath='src/test/java/',
	m_unitTestMethod='org.jsoup.nodes.EntitiesTest#unescape',
	m_expectedResult='org.junit.ComparisonFailure',
	m_compilationType=IN_MEMORY,
	m_logLevel=INFO,
	m_logCompilationErrors=false,
	m_logRuntimeErrors=false,
	m_multipleRuns=false,
	m_numberOfThreads=16,
	m_preSliceCode=false,
	m_graphAlgorithmFragmentLimit=0,
	m_graphAlgorithmEscalatingFragmentLimit=false,
}
############## RUNNING TEST NR. 0 ##############
Formatting code in source folder
:::: FAILED :::: size: 8071 / 8071 :::: Compiler calls: 2, compilation errors: 1, runtime errors: 0, failed runs: 1, ok runs: 0
:::: FAILED :::: size: 6923 / 8071 :::: Compiler calls: 7342, compilation errors: 7272, runtime errors: 0, failed runs: 56, ok runs: 0
:::: FAILED :::: size: 6915 / 8071 :::: Compiler calls: 7523, compilation errors: 7451, runtime errors: 0, failed runs: 57, ok runs: 0
:::: FAILED :::: size: 6915 / 8071 :::: Compiler calls: 7524, compilation errors: 7466, runtime errors: 0, failed runs: 58, ok runs: 0
:::: FAILED :::: size: 6907 / 8071 :::: Compiler calls: 7715, compilation errors: 7641, runtime errors: 0, failed runs: 59, ok runs: 0
:::: FAILED :::: size: 6907 / 8071 :::: Compiler calls: 7716, compilation errors: 7648, runtime errors: 0, failed runs: 60, ok runs: 0
:::: FAILED :::: size: 6899 / 8071 :::: Compiler calls: 7907, compilation errors: 7831, runtime errors: 0, failed runs: 61, ok runs: 0
:::: FAILED :::: size: 6891 / 8071 :::: Compiler calls: 8155, compilation errors: 8078, runtime errors: 0, failed runs: 62, ok runs: 0
:::: FAILED :::: size: 6883 / 8071 :::: Compiler calls: 8426, compilation errors: 8349, runtime errors: 0, failed runs: 63, ok runs: 0
:::: FAILED :::: size: 6875 / 8071 :::: Compiler calls: 8741, compilation errors: 8662, runtime errors: 0, failed runs: 64, ok runs: 0
:::: FAILED :::: size: 6875 / 8071 :::: Compiler calls: 8742, compilation errors: 8667, runtime errors: 0, failed runs: 65, ok runs: 0
:::: FAILED :::: size: 6867 / 8071 :::: Compiler calls: 9076, compilation errors: 8995, runtime errors: 0, failed runs: 66, ok runs: 0
:::: FAILED :::: size: 6867 / 8071 :::: Compiler calls: 9077, compilation errors: 9010, runtime errors: 0, failed runs: 67, ok runs: 0
:::: FAILED :::: size: 6859 / 8071 :::: Compiler calls: 9445, compilation errors: 9362, runtime errors: 0, failed runs: 68, ok runs: 0
:::: FAILED :::: size: 6851 / 8071 :::: Compiler calls: 9869, compilation errors: 9785, runtime errors: 0, failed runs: 69, ok runs: 0
:::: FAILED :::: size: 6851 / 8071 :::: Compiler calls: 9870, compilation errors: 9799, runtime errors: 0, failed runs: 70, ok runs: 0
:::: FAILED :::: size: 6843 / 8071 :::: Compiler calls: 10269, compilation errors: 10184, runtime errors: 0, failed runs: 71, ok runs: 0
:::: FAILED :::: size: 6835 / 8071 :::: Compiler calls: 10693, compilation errors: 10608, runtime errors: 0, failed runs: 72, ok runs: 0
:::: FAILED :::: size: 6827 / 8071 :::: Compiler calls: 11168, compilation errors: 11080, runtime errors: 0, failed runs: 73, ok runs: 0
:::: FAILED :::: size: 6827 / 8071 :::: Compiler calls: 11168, compilation errors: 11080, runtime errors: 0, failed runs: 74, ok runs: 0
:::: FAILED :::: size: 6819 / 8071 :::: Compiler calls: 11643, compilation errors: 11553, runtime errors: 0, failed runs: 75, ok runs: 0
:::: FAILED :::: size: 6819 / 8071 :::: Compiler calls: 11643, compilation errors: 11566, runtime errors: 0, failed runs: 76, ok runs: 0
:::: FAILED :::: size: 6811 / 8071 :::: Compiler calls: 12132, compilation errors: 12040, runtime errors: 0, failed runs: 77, ok runs: 0
:::: FAILED :::: size: 6811 / 8071 :::: Compiler calls: 12133, compilation errors: 12046, runtime errors: 0, failed runs: 78, ok runs: 0
:::: FAILED :::: size: 6811 / 8071 :::: Compiler calls: 12133, compilation errors: 12050, runtime errors: 0, failed runs: 79, ok runs: 0
:::: FAILED :::: size: 6803 / 8071 :::: Compiler calls: 12632, compilation errors: 12537, runtime errors: 0, failed runs: 80, ok runs: 0
:::: FAILED :::: size: 6803 / 8071 :::: Compiler calls: 12633, compilation errors: 12538, runtime errors: 0, failed runs: 81, ok runs: 0
:::: FAILED :::: size: 6795 / 8071 :::: Compiler calls: 13129, compilation errors: 13032, runtime errors: 0, failed runs: 82, ok runs: 0
:::: FAILED :::: size: 6787 / 8071 :::: Compiler calls: 13666, compilation errors: 13568, runtime errors: 0, failed runs: 83, ok runs: 0
:::: FAILED :::: size: 6787 / 8071 :::: Compiler calls: 13673, compilation errors: 13582, runtime errors: 0, failed runs: 84, ok runs: 0
:::: FAILED :::: size: 6787 / 8071 :::: Compiler calls: 13673, compilation errors: 13585, runtime errors: 0, failed runs: 85, ok runs: 0
:::: FAILED :::: size: 6779 / 8071 :::: Compiler calls: 14202, compilation errors: 14101, runtime errors: 0, failed runs: 86, ok runs: 0
:::: FAILED :::: size: 6779 / 8071 :::: Compiler calls: 14203, compilation errors: 14116, runtime errors: 0, failed runs: 87, ok runs: 0
:::: FAILED :::: size: 6771 / 8071 :::: Compiler calls: 14759, compilation errors: 14656, runtime errors: 0, failed runs: 88, ok runs: 0
:::: FAILED :::: size: 6763 / 8071 :::: Compiler calls: 15343, compilation errors: 15240, runtime errors: 0, failed runs: 89, ok runs: 0
:::: FAILED :::: size: 6763 / 8071 :::: Compiler calls: 15345, compilation errors: 15248, runtime errors: 0, failed runs: 90, ok runs: 0
:::: FAILED :::: size: 6755 / 8071 :::: Compiler calls: 15924, compilation errors: 15818, runtime errors: 0, failed runs: 91, ok runs: 0
:::: FAILED :::: size: 6747 / 8071 :::: Compiler calls: 16542, compilation errors: 16435, runtime errors: 0, failed runs: 92, ok runs: 0
:::: FAILED :::: size: 6747 / 8071 :::: Compiler calls: 16544, compilation errors: 16436, runtime errors: 0, failed runs: 93, ok runs: 0
:::: FAILED :::: size: 6747 / 8071 :::: Compiler calls: 16544, compilation errors: 16436, runtime errors: 0, failed runs: 94, ok runs: 0
:::: FAILED :::: size: 6747 / 8071 :::: Compiler calls: 16544, compilation errors: 16439, runtime errors: 0, failed runs: 95, ok runs: 0
:::: FAILED :::: size: 6747 / 8071 :::: Compiler calls: 16544, compilation errors: 16443, runtime errors: 0, failed runs: 96, ok runs: 0
:::: FAILED :::: size: 6747 / 8071 :::: Compiler calls: 16544, compilation errors: 16447, runtime errors: 0, failed runs: 97, ok runs: 0
:::: FAILED :::: size: 6739 / 8071 :::: Compiler calls: 17159, compilation errors: 17046, runtime errors: 0, failed runs: 98, ok runs: 0
:::: FAILED :::: size: 6739 / 8071 :::: Compiler calls: 17160, compilation errors: 17057, runtime errors: 0, failed runs: 99, ok runs: 0
:::: FAILED :::: size: 6739 / 8071 :::: Compiler calls: 17160, compilation errors: 17059, runtime errors: 0, failed runs: 100, ok runs: 0
:::: FAILED :::: size: 6731 / 8071 :::: Compiler calls: 17775, compilation errors: 17659, runtime errors: 0, failed runs: 101, ok runs: 0
:::: FAILED :::: size: 6731 / 8071 :::: Compiler calls: 17776, compilation errors: 17667, runtime errors: 0, failed runs: 102, ok runs: 0
:::: FAILED :::: size: 6731 / 8071 :::: Compiler calls: 17776, compilation errors: 17667, runtime errors: 0, failed runs: 103, ok runs: 0
:::: FAILED :::: size: 6731 / 8071 :::: Compiler calls: 17776, compilation errors: 17667, runtime errors: 0, failed runs: 104, ok runs: 0
:::: FAILED :::: size: 6731 / 8071 :::: Compiler calls: 17776, compilation errors: 17669, runtime errors: 0, failed runs: 105, ok runs: 0
:::: FAILED :::: size: 6723 / 8071 :::: Compiler calls: 18406, compilation errors: 18285, runtime errors: 0, failed runs: 106, ok runs: 0
:::: FAILED :::: size: 6723 / 8071 :::: Compiler calls: 18407, compilation errors: 18292, runtime errors: 0, failed runs: 107, ok runs: 0
:::: FAILED :::: size: 6723 / 8071 :::: Compiler calls: 18407, compilation errors: 18292, runtime errors: 0, failed runs: 108, ok runs: 0
:::: FAILED :::: size: 6723 / 8071 :::: Compiler calls: 18407, compilation errors: 18294, runtime errors: 0, failed runs: 109, ok runs: 0
:::: FAILED :::: size: 6715 / 8071 :::: Compiler calls: 18618, compilation errors: 18494, runtime errors: 0, failed runs: 110, ok runs: 0
:::: FAILED :::: size: 6707 / 8071 :::: Compiler calls: 18838, compilation errors: 18712, runtime errors: 0, failed runs: 111, ok runs: 0
:::: FAILED :::: size: 6699 / 8071 :::: Compiler calls: 19073, compilation errors: 18946, runtime errors: 0, failed runs: 112, ok runs: 0
:::: FAILED :::: size: 6691 / 8071 :::: Compiler calls: 19711, compilation errors: 19584, runtime errors: 0, failed runs: 113, ok runs: 0
:::: FAILED :::: size: 6691 / 8071 :::: Compiler calls: 19712, compilation errors: 19588, runtime errors: 0, failed runs: 114, ok runs: 0
:::: FAILED :::: size: 6691 / 8071 :::: Compiler calls: 19714, compilation errors: 19596, runtime errors: 0, failed runs: 115, ok runs: 0
:::: FAILED :::: size: 6683 / 8071 :::: Compiler calls: 20349, compilation errors: 20218, runtime errors: 0, failed runs: 116, ok runs: 0
:::: FAILED :::: size: 6683 / 8071 :::: Compiler calls: 20350, compilation errors: 20230, runtime errors: 0, failed runs: 117, ok runs: 0
:::: FAILED :::: size: 6683 / 8071 :::: Compiler calls: 20350, compilation errors: 20232, runtime errors: 0, failed runs: 118, ok runs: 0
:::: FAILED :::: size: 6675 / 8071 :::: Compiler calls: 20995, compilation errors: 20862, runtime errors: 0, failed runs: 119, ok runs: 0
:::: FAILED :::: size: 6675 / 8071 :::: Compiler calls: 20996, compilation errors: 20868, runtime errors: 0, failed runs: 120, ok runs: 0
:::: FAILED :::: size: 6675 / 8071 :::: Compiler calls: 20996, compilation errors: 20871, runtime errors: 0, failed runs: 121, ok runs: 0
:::: FAILED :::: size: 6667 / 8071 :::: Compiler calls: 21646, compilation errors: 21509, runtime errors: 0, failed runs: 122, ok runs: 0
:::: FAILED :::: size: 6667 / 8071 :::: Compiler calls: 21647, compilation errors: 21519, runtime errors: 0, failed runs: 123, ok runs: 0
:::: FAILED :::: size: 6659 / 8071 :::: Compiler calls: 21890, compilation errors: 21751, runtime errors: 0, failed runs: 124, ok runs: 0
:::: FAILED :::: size: 6651 / 8071 :::: Compiler calls: 22568, compilation errors: 22428, runtime errors: 0, failed runs: 125, ok runs: 0
:::: FAILED :::: size: 6652 / 8071 :::: Compiler calls: 22569, compilation errors: 22439, runtime errors: 0, failed runs: 126, ok runs: 0
:::: FAILED :::: size: 6652 / 8071 :::: Compiler calls: 22569, compilation errors: 22439, runtime errors: 0, failed runs: 127, ok runs: 0
:::: FAILED :::: size: 6644 / 8071 :::: Compiler calls: 23270, compilation errors: 23127, runtime errors: 0, failed runs: 128, ok runs: 0
:::: FAILED :::: size: 6644 / 8071 :::: Compiler calls: 23271, compilation errors: 23127, runtime errors: 0, failed runs: 129, ok runs: 0
:::: FAILED :::: size: 6637 / 8071 :::: Compiler calls: 23999, compilation errors: 23855, runtime errors: 0, failed runs: 130, ok runs: 0
:::: FAILED :::: size: 6636 / 8071 :::: Compiler calls: 24000, compilation errors: 23857, runtime errors: 0, failed runs: 131, ok runs: 0
:::: FAILED :::: size: 6637 / 8071 :::: Compiler calls: 24000, compilation errors: 23858, runtime errors: 0, failed runs: 132, ok runs: 0
:::: FAILED :::: size: 6636 / 8071 :::: Compiler calls: 24000, compilation errors: 23865, runtime errors: 0, failed runs: 133, ok runs: 0
:::: FAILED :::: size: 6630 / 8071 :::: Compiler calls: 24703, compilation errors: 24554, runtime errors: 0, failed runs: 134, ok runs: 0
:::: FAILED :::: size: 6629 / 8071 :::: Compiler calls: 24704, compilation errors: 24568, runtime errors: 0, failed runs: 135, ok runs: 0
:::: FAILED :::: size: 6630 / 8071 :::: Compiler calls: 24704, compilation errors: 24568, runtime errors: 0, failed runs: 136, ok runs: 0
:::: FAILED :::: size: 6623 / 8071 :::: Compiler calls: 25419, compilation errors: 25267, runtime errors: 0, failed runs: 137, ok runs: 0
:::: FAILED :::: size: 6622 / 8071 :::: Compiler calls: 25420, compilation errors: 25278, runtime errors: 0, failed runs: 138, ok runs: 0
:::: FAILED :::: size: 6623 / 8071 :::: Compiler calls: 25420, compilation errors: 25281, runtime errors: 0, failed runs: 139, ok runs: 0
:::: FAILED :::: size: 6616 / 8071 :::: Compiler calls: 26154, compilation errors: 25999, runtime errors: 0, failed runs: 140, ok runs: 0
:::: FAILED :::: size: 6615 / 8071 :::: Compiler calls: 26155, compilation errors: 26004, runtime errors: 0, failed runs: 141, ok runs: 0
:::: FAILED :::: size: 6616 / 8071 :::: Compiler calls: 26155, compilation errors: 26009, runtime errors: 0, failed runs: 142, ok runs: 0
:::: FAILED :::: size: 6615 / 8071 :::: Compiler calls: 26155, compilation errors: 26010, runtime errors: 0, failed runs: 143, ok runs: 0
:::: FAILED :::: size: 6609 / 8071 :::: Compiler calls: 26898, compilation errors: 26739, runtime errors: 0, failed runs: 144, ok runs: 0
:::: FAILED :::: size: 6609 / 8071 :::: Compiler calls: 26899, compilation errors: 26751, runtime errors: 0, failed runs: 145, ok runs: 0
:::: FAILED :::: size: 6609 / 8071 :::: Compiler calls: 26899, compilation errors: 26751, runtime errors: 0, failed runs: 146, ok runs: 0
:::: FAILED :::: size: 6608 / 8071 :::: Compiler calls: 26899, compilation errors: 26752, runtime errors: 0, failed runs: 147, ok runs: 0
:::: FAILED :::: size: 6601 / 8071 :::: Compiler calls: 27599, compilation errors: 27436, runtime errors: 0, failed runs: 148, ok runs: 0
:::: FAILED :::: size: 6601 / 8071 :::: Compiler calls: 27600, compilation errors: 27448, runtime errors: 0, failed runs: 149, ok runs: 0
:::: FAILED :::: size: 6601 / 8071 :::: Compiler calls: 27600, compilation errors: 27448, runtime errors: 0, failed runs: 150, ok runs: 0
:::: FAILED :::: size: 6593 / 8071 :::: Compiler calls: 28302, compilation errors: 28139, runtime errors: 0, failed runs: 151, ok runs: 0
:::: FAILED :::: size: 6593 / 8071 :::: Compiler calls: 28305, compilation errors: 28151, runtime errors: 0, failed runs: 152, ok runs: 0
:::: FAILED :::: size: 6585 / 8071 :::: Compiler calls: 29018, compilation errors: 28851, runtime errors: 0, failed runs: 153, ok runs: 0
:::: FAILED :::: size: 6578 / 8071 :::: Compiler calls: 29768, compilation errors: 29599, runtime errors: 0, failed runs: 154, ok runs: 0
:::: FAILED :::: size: 6577 / 8071 :::: Compiler calls: 29769, compilation errors: 29606, runtime errors: 0, failed runs: 155, ok runs: 0
:::: FAILED :::: size: 6577 / 8071 :::: Compiler calls: 29769, compilation errors: 29607, runtime errors: 0, failed runs: 156, ok runs: 0
:::: FAILED :::: size: 6578 / 8071 :::: Compiler calls: 29769, compilation errors: 29607, runtime errors: 0, failed runs: 157, ok runs: 0
:::: FAILED :::: size: 6578 / 8071 :::: Compiler calls: 29769, compilation errors: 29608, runtime errors: 0, failed runs: 158, ok runs: 0
:::: FAILED :::: size: 6578 / 8071 :::: Compiler calls: 29769, compilation errors: 29609, runtime errors: 0, failed runs: 159, ok runs: 0
:::: FAILED :::: size: 6571 / 8071 :::: Compiler calls: 30502, compilation errors: 30328, runtime errors: 0, failed runs: 160, ok runs: 0
:::: FAILED :::: size: 6570 / 8071 :::: Compiler calls: 30504, compilation errors: 30338, runtime errors: 0, failed runs: 161, ok runs: 0
:::: FAILED :::: size: 6571 / 8071 :::: Compiler calls: 30504, compilation errors: 30338, runtime errors: 0, failed runs: 162, ok runs: 0
:::: FAILED :::: size: 6570 / 8071 :::: Compiler calls: 30504, compilation errors: 30338, runtime errors: 0, failed runs: 163, ok runs: 0
:::: FAILED :::: size: 6570 / 8071 :::: Compiler calls: 30504, compilation errors: 30338, runtime errors: 0, failed runs: 164, ok runs: 0
:::: FAILED :::: size: 6571 / 8071 :::: Compiler calls: 30504, compilation errors: 30338, runtime errors: 0, failed runs: 165, ok runs: 0
:::: FAILED :::: size: 6570 / 8071 :::: Compiler calls: 30504, compilation errors: 30338, runtime errors: 0, failed runs: 166, ok runs: 0
:::: FAILED :::: size: 6564 / 8071 :::: Compiler calls: 31222, compilation errors: 31040, runtime errors: 0, failed runs: 167, ok runs: 0
:::: FAILED :::: size: 6564 / 8071 :::: Compiler calls: 31223, compilation errors: 31043, runtime errors: 0, failed runs: 168, ok runs: 0
:::: FAILED :::: size: 6563 / 8071 :::: Compiler calls: 31223, compilation errors: 31045, runtime errors: 0, failed runs: 169, ok runs: 0
:::: FAILED :::: size: 6563 / 8071 :::: Compiler calls: 31223, compilation errors: 31045, runtime errors: 0, failed runs: 170, ok runs: 0
:::: FAILED :::: size: 6556 / 8071 :::: Compiler calls: 31923, compilation errors: 31737, runtime errors: 0, failed runs: 171, ok runs: 0
:::: FAILED :::: size: 6557 / 8071 :::: Compiler calls: 31924, compilation errors: 31739, runtime errors: 0, failed runs: 172, ok runs: 0
:::: FAILED :::: size: 6556 / 8071 :::: Compiler calls: 31924, compilation errors: 31741, runtime errors: 0, failed runs: 173, ok runs: 0
:::: FAILED :::: size: 6548 / 8071 :::: Compiler calls: 32638, compilation errors: 32449, runtime errors: 0, failed runs: 174, ok runs: 0
:::: FAILED :::: size: 6540 / 8071 :::: Compiler calls: 33367, compilation errors: 33178, runtime errors: 0, failed runs: 175, ok runs: 0
:::: FAILED :::: size: 6541 / 8071 :::: Compiler calls: 33368, compilation errors: 33191, runtime errors: 0, failed runs: 176, ok runs: 0
:::: FAILED :::: size: 6533 / 8071 :::: Compiler calls: 34101, compilation errors: 33910, runtime errors: 0, failed runs: 177, ok runs: 0
:::: FAILED :::: size: 6532 / 8071 :::: Compiler calls: 34102, compilation errors: 33920, runtime errors: 0, failed runs: 178, ok runs: 0
:::: FAILED :::: size: 6532 / 8071 :::: Compiler calls: 34102, compilation errors: 33922, runtime errors: 0, failed runs: 179, ok runs: 0
:::: FAILED :::: size: 6533 / 8071 :::: Compiler calls: 34102, compilation errors: 33922, runtime errors: 0, failed runs: 180, ok runs: 0
:::: FAILED :::: size: 6525 / 8071 :::: Compiler calls: 34836, compilation errors: 34640, runtime errors: 0, failed runs: 181, ok runs: 0
:::: FAILED :::: size: 6525 / 8071 :::: Compiler calls: 34837, compilation errors: 34651, runtime errors: 0, failed runs: 182, ok runs: 0
:::: FAILED :::: size: 6526 / 8071 :::: Compiler calls: 34837, compilation errors: 34651, runtime errors: 0, failed runs: 183, ok runs: 0
:::: FAILED :::: size: 6526 / 8071 :::: Compiler calls: 34837, compilation errors: 34651, runtime errors: 0, failed runs: 184, ok runs: 0
:::: FAILED :::: size: 6517 / 8071 :::: Compiler calls: 35587, compilation errors: 35388, runtime errors: 0, failed runs: 185, ok runs: 0
:::: FAILED :::: size: 6518 / 8071 :::: Compiler calls: 35589, compilation errors: 35390, runtime errors: 0, failed runs: 186, ok runs: 0
:::: FAILED :::: size: 6518 / 8071 :::: Compiler calls: 35589, compilation errors: 35399, runtime errors: 0, failed runs: 187, ok runs: 0
:::: FAILED :::: size: 6517 / 8071 :::: Compiler calls: 35589, compilation errors: 35399, runtime errors: 0, failed runs: 188, ok runs: 0
:::: FAILED :::: size: 6518 / 8071 :::: Compiler calls: 35589, compilation errors: 35399, runtime errors: 0, failed runs: 189, ok runs: 0
